metric,status_code,status,alteration_type,median_in_iqr,comid,gage_id
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,8318041,11481500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,8318041,11481500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,8318041,11481500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,8316099,11482500
DS_Tim,1,likely_unaltered,none_found,TRUE,8316099,11482500
DS_Mag_50,1,likely_unaltered,none_found,FALSE,8316099,11482500
DS_Mag_90,1,likely_unaltered,none_found,FALSE,8316099,11482500
FA_Dur,1,likely_unaltered,none_found,TRUE,8316099,11482500
FA_Mag,1,likely_unaltered,none_found,TRUE,8316099,11482500
FA_Tim,1,likely_unaltered,none_found,TRUE,8316099,11482500
Wet_Tim,0,indeterminate,early,FALSE,8316099,11482500
SP_ROC,1,likely_unaltered,none_found,FALSE,8316099,11482500
SP_Mag,1,likely_unaltered,none_found,FALSE,8316099,11482500
SP_Tim,1,likely_unaltered,none_found,TRUE,8316099,11482500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,8316099,11482500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,8316099,11482500
Wet_BFL_Mag_50,0,indeterminate,high,FALSE,8316099,11482500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,8316099,11482500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,8316099,11482500
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,8316099,11482500
Peak_10,-1,likely_altered,high,FALSE,8316099,11482500
Peak_2,-1,likely_altered,high,FALSE,8316099,11482500
Peak_5,-1,likely_altered,high,FALSE,8316099,11482500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,8316099,11482500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,8316099,11482500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,8316099,11482500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,8246006,11525900
DS_Tim,0,indeterminate,early,FALSE,8246006,11525900
DS_Mag_50,1,likely_unaltered,none_found,TRUE,8246006,11525900
DS_Mag_90,1,likely_unaltered,none_found,TRUE,8246006,11525900
FA_Dur,1,likely_unaltered,none_found,TRUE,8246006,11525900
FA_Mag,1,likely_unaltered,none_found,TRUE,8246006,11525900
FA_Tim,1,likely_unaltered,none_found,FALSE,8246006,11525900
Wet_Tim,0,indeterminate,unknown,TRUE,8246006,11525900
SP_ROC,1,likely_unaltered,none_found,FALSE,8246006,11525900
SP_Mag,1,likely_unaltered,none_found,TRUE,8246006,11525900
SP_Tim,1,likely_unaltered,none_found,TRUE,8246006,11525900
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,8246006,11525900
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,8246006,11525900
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,8246006,11525900
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,8246006,11525900
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,8246006,11525900
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,8246006,11525900
Peak_10,1,likely_unaltered,none_found,FALSE,8246006,11525900
Peak_2,1,likely_unaltered,none_found,TRUE,8246006,11525900
Peak_5,1,likely_unaltered,none_found,FALSE,8246006,11525900
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,8246006,11525900
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,8246006,11525900
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,8246006,11525900
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,4442410,11530500
DS_Tim,1,likely_unaltered,none_found,TRUE,4442410,11530500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,4442410,11530500
DS_Mag_90,1,likely_unaltered,none_found,TRUE,4442410,11530500
FA_Dur,1,likely_unaltered,none_found,TRUE,4442410,11530500
FA_Mag,1,likely_unaltered,none_found,TRUE,4442410,11530500
FA_Tim,1,likely_unaltered,none_found,TRUE,4442410,11530500
Wet_Tim,1,likely_unaltered,none_found,TRUE,4442410,11530500
SP_ROC,1,likely_unaltered,none_found,TRUE,4442410,11530500
SP_Mag,1,likely_unaltered,none_found,TRUE,4442410,11530500
SP_Tim,1,likely_unaltered,none_found,FALSE,4442410,11530500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,4442410,11530500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,4442410,11530500
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,4442410,11530500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,4442410,11530500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,4442410,11530500
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,4442410,11530500
Peak_10,1,likely_unaltered,none_found,TRUE,4442410,11530500
Peak_2,1,likely_unaltered,none_found,TRUE,4442410,11530500
Peak_5,1,likely_unaltered,none_found,TRUE,4442410,11530500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,4442410,11530500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,4442410,11530500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,4442410,11530500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22226782,11532500
DS_Tim,1,likely_unaltered,none_found,TRUE,22226782,11532500
DS_Mag_50,1,likely_unaltered,none_found,FALSE,22226782,11532500
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22226782,11532500
FA_Dur,1,likely_unaltered,none_found,TRUE,22226782,11532500
FA_Mag,1,likely_unaltered,none_found,TRUE,22226782,11532500
FA_Tim,1,likely_unaltered,none_found,TRUE,22226782,11532500
Wet_Tim,0,indeterminate,early,FALSE,22226782,11532500
SP_ROC,1,likely_unaltered,none_found,FALSE,22226782,11532500
SP_Mag,1,likely_unaltered,none_found,TRUE,22226782,11532500
SP_Tim,1,likely_unaltered,none_found,TRUE,22226782,11532500
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,22226782,11532500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,22226782,11532500
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,22226782,11532500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22226782,11532500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22226782,11532500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22226782,11532500
Peak_10,1,likely_unaltered,none_found,TRUE,22226782,11532500
Peak_2,1,likely_unaltered,none_found,FALSE,22226782,11532500
Peak_5,1,likely_unaltered,none_found,TRUE,22226782,11532500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22226782,11532500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22226782,11532500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22226782,11532500
DS_Dur_WS,-1,likely_altered,low,FALSE,14918241,11206000
DS_Tim,1,likely_unaltered,none_found,TRUE,14918241,11206000
DS_Mag_50,-1,likely_altered,low,FALSE,14918241,11206000
DS_Mag_90,-1,likely_altered,low,FALSE,14918241,11206000
FA_Dur,1,likely_unaltered,none_found,TRUE,14918241,11206000
FA_Mag,1,likely_unaltered,none_found,FALSE,14918241,11206000
FA_Tim,-1,likely_altered,early,FALSE,14918241,11206000
Wet_Tim,-1,likely_altered,early,FALSE,14918241,11206000
SP_ROC,1,likely_unaltered,none_found,TRUE,14918241,11206000
SP_Mag,-1,likely_altered,low,FALSE,14918241,11206000
SP_Tim,0,indeterminate,unknown,TRUE,14918241,11206000
Wet_BFL_Dur,-1,likely_altered,high,FALSE,14918241,11206000
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,14918241,11206000
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,14918241,11206000
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,14918241,11206000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,14918241,11206000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14918241,11206000
Peak_10,-1,likely_altered,low,FALSE,14918241,11206000
Peak_2,-1,likely_altered,low,FALSE,14918241,11206000
Peak_5,-1,likely_altered,low,FALSE,14918241,11206000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14918241,11206000
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,14918241,11206000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14918241,11206000
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,14918241,11206501
DS_Tim,1,likely_unaltered,none_found,TRUE,14918241,11206501
DS_Mag_50,1,likely_unaltered,none_found,FALSE,14918241,11206501
DS_Mag_90,1,likely_unaltered,none_found,TRUE,14918241,11206501
FA_Dur,1,likely_unaltered,none_found,TRUE,14918241,11206501
FA_Mag,1,likely_unaltered,none_found,TRUE,14918241,11206501
FA_Tim,1,likely_unaltered,none_found,TRUE,14918241,11206501
Wet_Tim,1,likely_unaltered,none_found,FALSE,14918241,11206501
SP_ROC,1,likely_unaltered,none_found,TRUE,14918241,11206501
SP_Mag,1,likely_unaltered,none_found,TRUE,14918241,11206501
SP_Tim,1,likely_unaltered,none_found,TRUE,14918241,11206501
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,14918241,11206501
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,14918241,11206501
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,14918241,11206501
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,14918241,11206501
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,14918241,11206501
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,14918241,11206501
Peak_10,1,likely_unaltered,none_found,FALSE,14918241,11206501
Peak_2,1,likely_unaltered,none_found,TRUE,14918241,11206501
Peak_5,1,likely_unaltered,none_found,TRUE,14918241,11206501
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,14918241,11206501
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,14918241,11206501
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,14918241,11206501
DS_Dur_WS,-1,likely_altered,high,FALSE,22050467,11216400
DS_Tim,-1,likely_altered,early,FALSE,22050467,11216400
DS_Mag_50,1,likely_unaltered,none_found,FALSE,22050467,11216400
DS_Mag_90,-1,likely_altered,low,FALSE,22050467,11216400
FA_Dur,1,likely_unaltered,none_found,TRUE,22050467,11216400
FA_Mag,-1,likely_altered,low,FALSE,22050467,11216400
FA_Tim,-1,likely_altered,early,FALSE,22050467,11216400
Wet_Tim,-1,likely_altered,early,FALSE,22050467,11216400
SP_ROC,1,likely_unaltered,none_found,FALSE,22050467,11216400
SP_Mag,-1,likely_altered,low,FALSE,22050467,11216400
SP_Tim,-1,likely_altered,early,FALSE,22050467,11216400
Wet_BFL_Dur,0,indeterminate,low,FALSE,22050467,11216400
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22050467,11216400
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22050467,11216400
Peak_Dur_10,-1,likely_altered,high,FALSE,22050467,11216400
Peak_Dur_2,-1,likely_altered,high,FALSE,22050467,11216400
Peak_Dur_5,-1,likely_altered,high,FALSE,22050467,11216400
Peak_10,-1,likely_altered,low,FALSE,22050467,11216400
Peak_2,-1,likely_altered,low,FALSE,22050467,11216400
Peak_5,-1,likely_altered,low,FALSE,22050467,11216400
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,22050467,11216400
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22050467,11216400
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22050467,11216400
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17112843,11224000
DS_Tim,1,likely_unaltered,none_found,TRUE,17112843,11224000
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17112843,11224000
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17112843,11224000
FA_Dur,1,likely_unaltered,none_found,TRUE,17112843,11224000
FA_Mag,1,likely_unaltered,none_found,FALSE,17112843,11224000
FA_Tim,1,likely_unaltered,none_found,FALSE,17112843,11224000
Wet_Tim,1,likely_unaltered,none_found,TRUE,17112843,11224000
SP_ROC,1,likely_unaltered,none_found,TRUE,17112843,11224000
SP_Mag,0,indeterminate,unknown,TRUE,17112843,11224000
SP_Tim,1,likely_unaltered,none_found,TRUE,17112843,11224000
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,17112843,11224000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,17112843,11224000
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,17112843,11224000
Peak_Dur_10,-1,likely_altered,high,FALSE,17112843,11224000
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,17112843,11224000
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,17112843,11224000
Peak_10,1,likely_unaltered,none_found,TRUE,17112843,11224000
Peak_2,1,likely_unaltered,none_found,TRUE,17112843,11224000
Peak_5,1,likely_unaltered,none_found,TRUE,17112843,11224000
Peak_Fre_10,-1,likely_altered,high,FALSE,17112843,11224000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17112843,11224000
Peak_Fre_5,1,likely_unaltered,none_found,FALSE,17112843,11224000
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,17118629,11229500
DS_Tim,-1,likely_altered,late,FALSE,17118629,11229500
DS_Mag_50,0,indeterminate,low,FALSE,17118629,11229500
DS_Mag_90,0,indeterminate,unknown,TRUE,17118629,11229500
FA_Dur,1,likely_unaltered,none_found,TRUE,17118629,11229500
FA_Mag,0,indeterminate,high,FALSE,17118629,11229500
FA_Tim,1,likely_unaltered,none_found,FALSE,17118629,11229500
Wet_Tim,1,likely_unaltered,none_found,TRUE,17118629,11229500
SP_ROC,0,indeterminate,low,FALSE,17118629,11229500
SP_Mag,1,likely_unaltered,none_found,FALSE,17118629,11229500
SP_Tim,-1,likely_altered,late,FALSE,17118629,11229500
Wet_BFL_Dur,-1,likely_altered,high,FALSE,17118629,11229500
Wet_BFL_Mag_10,0,indeterminate,low,FALSE,17118629,11229500
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,17118629,11229500
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,17118629,11229500
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,17118629,11229500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17118629,11229500
Peak_10,-1,likely_altered,low,FALSE,17118629,11229500
Peak_2,1,likely_unaltered,none_found,TRUE,17118629,11229500
Peak_5,-1,likely_altered,low,FALSE,17118629,11229500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17118629,11229500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17118629,11229500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17118629,11229500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,948040332,11230200
DS_Tim,0,indeterminate,late,FALSE,948040332,11230200
DS_Mag_50,-1,likely_altered,low,FALSE,948040332,11230200
DS_Mag_90,-1,likely_altered,low,FALSE,948040332,11230200
FA_Dur,1,likely_unaltered,none_found,TRUE,948040332,11230200
FA_Mag,-1,likely_altered,low,FALSE,948040332,11230200
FA_Tim,1,likely_unaltered,none_found,TRUE,948040332,11230200
Wet_Tim,0,indeterminate,early,FALSE,948040332,11230200
SP_ROC,1,likely_unaltered,none_found,FALSE,948040332,11230200
SP_Mag,-1,likely_altered,low,FALSE,948040332,11230200
SP_Tim,0,indeterminate,early,FALSE,948040332,11230200
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,948040332,11230200
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,948040332,11230200
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,948040332,11230200
Peak_Dur_10,-1,likely_altered,high,FALSE,948040332,11230200
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,948040332,11230200
Peak_Dur_5,-1,likely_altered,high,FALSE,948040332,11230200
Peak_10,-1,likely_altered,low,FALSE,948040332,11230200
Peak_2,-1,likely_altered,low,FALSE,948040332,11230200
Peak_5,-1,likely_altered,low,FALSE,948040332,11230200
Peak_Fre_10,-1,likely_altered,high,FALSE,948040332,11230200
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,948040332,11230200
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,948040332,11230200
DS_Dur_WS,0,indeterminate,high,FALSE,948040332,11230215
DS_Tim,0,indeterminate,early,FALSE,948040332,11230215
DS_Mag_50,-1,likely_altered,low,FALSE,948040332,11230215
DS_Mag_90,-1,likely_altered,low,FALSE,948040332,11230215
FA_Dur,1,likely_unaltered,none_found,TRUE,948040332,11230215
FA_Mag,-1,likely_altered,low,FALSE,948040332,11230215
FA_Tim,1,likely_unaltered,none_found,TRUE,948040332,11230215
Wet_Tim,-1,likely_altered,late,FALSE,948040332,11230215
SP_ROC,1,likely_unaltered,none_found,FALSE,948040332,11230215
SP_Mag,-1,likely_altered,low,FALSE,948040332,11230215
SP_Tim,0,indeterminate,unknown,TRUE,948040332,11230215
Wet_BFL_Dur,-1,likely_altered,low,FALSE,948040332,11230215
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,948040332,11230215
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,948040332,11230215
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,948040332,11230215
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,948040332,11230215
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,948040332,11230215
Peak_10,1,likely_unaltered,none_found,FALSE,948040332,11230215
Peak_2,-1,likely_altered,low,FALSE,948040332,11230215
Peak_5,1,likely_unaltered,none_found,FALSE,948040332,11230215
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,948040332,11230215
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,948040332,11230215
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,948040332,11230215
DS_Dur_WS,NA,not_enough_data,undeterminable,NA,948040332,11230670
DS_Tim,-1,likely_altered,early,FALSE,948040332,11230670
DS_Mag_50,NA,not_enough_data,undeterminable,NA,948040332,11230670
DS_Mag_90,NA,not_enough_data,undeterminable,NA,948040332,11230670
FA_Dur,NA,not_enough_data,undeterminable,NA,948040332,11230670
FA_Mag,NA,not_enough_data,undeterminable,NA,948040332,11230670
FA_Tim,NA,not_enough_data,undeterminable,NA,948040332,11230670
Wet_Tim,-1,likely_altered,early,FALSE,948040332,11230670
SP_ROC,-1,likely_altered,high,FALSE,948040332,11230670
SP_Mag,-1,likely_altered,low,FALSE,948040332,11230670
SP_Tim,-1,likely_altered,early,FALSE,948040332,11230670
Wet_BFL_Dur,-1,likely_altered,high,FALSE,948040332,11230670
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,948040332,11230670
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,948040332,11230670
Peak_Dur_10,NA,not_enough_data,undeterminable,NA,948040332,11230670
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,948040332,11230670
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,948040332,11230670
Peak_10,-1,likely_altered,low,FALSE,948040332,11230670
Peak_2,-1,likely_altered,low,FALSE,948040332,11230670
Peak_5,-1,likely_altered,low,FALSE,948040332,11230670
Peak_Fre_10,NA,not_enough_data,undeterminable,NA,948040332,11230670
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,948040332,11230670
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,948040332,11230670
DS_Dur_WS,0,indeterminate,unknown,TRUE,17118289,11231550
DS_Tim,-1,likely_altered,late,FALSE,17118289,11231550
DS_Mag_50,-1,likely_altered,low,FALSE,17118289,11231550
DS_Mag_90,0,indeterminate,low,FALSE,17118289,11231550
FA_Dur,1,likely_unaltered,none_found,TRUE,17118289,11231550
FA_Mag,0,indeterminate,unknown,TRUE,17118289,11231550
FA_Tim,1,likely_unaltered,none_found,FALSE,17118289,11231550
Wet_Tim,-1,likely_altered,early,FALSE,17118289,11231550
SP_ROC,-1,likely_altered,high,FALSE,17118289,11231550
SP_Mag,-1,likely_altered,low,FALSE,17118289,11231550
SP_Tim,-1,likely_altered,late,FALSE,17118289,11231550
Wet_BFL_Dur,-1,likely_altered,high,FALSE,17118289,11231550
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,17118289,11231550
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,17118289,11231550
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17118289,11231550
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17118289,11231550
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,17118289,11231550
Peak_10,-1,likely_altered,low,FALSE,17118289,11231550
Peak_2,-1,likely_altered,low,FALSE,17118289,11231550
Peak_5,-1,likely_altered,low,FALSE,17118289,11231550
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17118289,11231550
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17118289,11231550
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17118289,11231550
DS_Dur_WS,-1,likely_altered,high,FALSE,17118289,11231600
DS_Tim,0,indeterminate,early,FALSE,17118289,11231600
DS_Mag_50,-1,likely_altered,low,FALSE,17118289,11231600
DS_Mag_90,-1,likely_altered,low,FALSE,17118289,11231600
FA_Dur,1,likely_unaltered,none_found,TRUE,17118289,11231600
FA_Mag,1,likely_unaltered,none_found,FALSE,17118289,11231600
FA_Tim,1,likely_unaltered,none_found,FALSE,17118289,11231600
Wet_Tim,-1,likely_altered,late,FALSE,17118289,11231600
SP_ROC,-1,likely_altered,high,FALSE,17118289,11231600
SP_Mag,-1,likely_altered,low,FALSE,17118289,11231600
SP_Tim,0,indeterminate,late,FALSE,17118289,11231600
Wet_BFL_Dur,-1,likely_altered,low,FALSE,17118289,11231600
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,17118289,11231600
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,17118289,11231600
Peak_Dur_10,-1,likely_altered,high,FALSE,17118289,11231600
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17118289,11231600
Peak_Dur_5,-1,likely_altered,high,FALSE,17118289,11231600
Peak_10,-1,likely_altered,low,FALSE,17118289,11231600
Peak_2,-1,likely_altered,low,FALSE,17118289,11231600
Peak_5,-1,likely_altered,low,FALSE,17118289,11231600
Peak_Fre_10,-1,likely_altered,high,FALSE,17118289,11231600
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17118289,11231600
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17118289,11231600
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,17116209,11237500
DS_Tim,1,likely_unaltered,none_found,TRUE,17116209,11237500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17116209,11237500
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17116209,11237500
FA_Dur,1,likely_unaltered,none_found,TRUE,17116209,11237500
FA_Mag,0,indeterminate,unknown,TRUE,17116209,11237500
FA_Tim,1,likely_unaltered,none_found,TRUE,17116209,11237500
Wet_Tim,0,indeterminate,late,FALSE,17116209,11237500
SP_ROC,1,likely_unaltered,none_found,FALSE,17116209,11237500
SP_Mag,0,indeterminate,unknown,TRUE,17116209,11237500
SP_Tim,0,indeterminate,unknown,TRUE,17116209,11237500
Wet_BFL_Dur,0,indeterminate,low,FALSE,17116209,11237500
Wet_BFL_Mag_10,0,indeterminate,high,FALSE,17116209,11237500
Wet_BFL_Mag_50,0,indeterminate,high,FALSE,17116209,11237500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17116209,11237500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17116209,11237500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17116209,11237500
Peak_10,-1,likely_altered,low,FALSE,17116209,11237500
Peak_2,-1,likely_altered,low,FALSE,17116209,11237500
Peak_5,-1,likely_altered,low,FALSE,17116209,11237500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17116209,11237500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17116209,11237500
