"objectid","stationcode","sampleid","mmi_score","clinger_percenttaxa","clinger_percenttaxa_predicted","clinger_percenttaxa_score","coleoptera_percenttaxa","coleoptera_percenttaxa_predict","coleoptera_percenttaxa_score","taxonomic_richness","taxonomic_richness_predicted","taxonomic_richness_score","ept_percenttaxa","ept_percenttaxa_predicted","ept_percenttaxa_score","shredder_taxa","shredder_taxa_predicted","shredder_taxa_score","intolerant_percent","intolerant_percent_predicted","intolerant_percent_score","lastupdatedate","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project"
2590,"801ETC226","801ETC226_06262006_BMI_RWB_1",0.7854884,0.25,0.40358598,0.46752534,0.11111111,0.08049408,0.74259756,18,19.75506667,0.62366523,0.16666667,0.4057717,0.30084707,0,1.51986667,0.31081253,0.11764706,0.09917776,0.5143501,"","machine","SWAMP","2016-10-06 00:00:00","true","{10B59C30-8837-43AD-B4E9-24B7A11048DA}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2103,"531PS0365","531PS0365_09162010_BMI_RWB_1",0.42148538,0.1452381,0.4712298,0.18916077,0,0.10101773,0.13388776,19.55,33.73313333,0.28852985,0.20479532,0.41835579,0.3485274,0,1.5921,0.29933012,0.07821062,0.15714536,0.32876261,"","machine","SWAMP","2012-03-08 00:00:00","false","{6C6E2219-13B4-43B7-859A-0F5182343F86}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7894,"635SQS001","635SQS001_08292000_BMI_SNARL_1",0.69380135,0.60019303,0.51412514,0.85446811,0,0.00780953,0.56490419,24.35,31.72633333,0.47208209,0.54766526,0.62592819,0.60106769,2.15,4.85896667,0.12178987,0.15895163,0.45314322,0,"","human","SMC","2018-09-05 00:00:00","false","{0DC5D626-277D-4FB6-A005-3697C52B9B06}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2575,"801CCWFAC","801CCWFAC_06072011_BMI_RWB_1",1.18942207,0.5625,0.32949288,1,0.09227273,0.04257962,0.83080977,10.85,15.22126667,0.55311675,0.54363636,0.33266569,1,1.9,1.00796667,0.69421488,0.01866984,0.0582647,0.40371833,"","machine","SWAMP","2013-06-07 00:00:00","true","{CBE6A125-DE0D-406B-9AEA-8BCDAD5642A7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1623,"511UTCFVA","511UTCFVA_09272004_BMI_RWB_1",0.3095075,0,0.47185735,0,0.05263158,0.09843543,0.38920958,19,36.2082,0.20695587,0.10526316,0.44257358,0.11754131,1,2.7457,0.27491343,0,0.15825302,0.1776346,"","machine","SWAMP","2016-02-05 00:00:00","false","{765C94BE-592D-4EFD-BBB8-54E253A6FBFD}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,"513UNCAKC","513UNCAKC_09232009_BMI_RWB_1",0.41062643,0.19239298,0.50705499,0.20745358,0.10615158,0.15387796,0.38031941,31.95,35.81576667,0.56674807,0.2757934,0.50232307,0.32431967,1,4.9005,0,0.0054,0.22096279,0.0684402,"","machine","SWAMP","2011-07-07 00:00:00","false","{A4B37835-4930-4F6C-A63A-B6BDE02120B5}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5501,"403STC093","403STC093_02072003_BMI_CSBP_Trans_1",0.94131531,0.40183018,0.51527379,0.53233881,0.10871463,0.11226799,0.58458573,27.65,27.57413333,0.6730382,0.38889301,0.39761541,0.73086893,3,2.23026667,0.67477374,0.101,0.16807282,0.35136357,"","human","SMC","2018-09-05 00:00:00","true","{28DDF430-E4C6-47AC-BEC1-4E9EC1894CA7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
669,"113GAR089","113GAR089_06302015_BMI_RWB_1",0.91997104,0.39794693,0.48104794,0.58132966,0.13290872,0.15961607,0.47751626,37.65,36.2234,0.70946209,0.47024869,0.49058996,0.70918166,6.8,5.45876667,0.76562097,0.16659786,0.300815,0.22343104,"","machine","SWAMP","2017-09-07 00:00:00","false","{99B62231-8278-4828-8388-6C154208ED99}",NA,NA,NA,NA,NA,NA,NA,NA,NA
687,"113GAR112","113GAR112_07222014_BMI_RWB_1",0.90514163,0.51482827,0.54378986,0.66874265,0.14176338,0.13558245,0.62959931,45.15,37.4034,0.87988728,0.50138585,0.49239645,0.76392897,3,4.34636667,0.33839257,0.08184109,0.26503584,0.13011222,"","machine","SWAMP","2017-09-07 00:00:00","false","{456B7A33-309A-4027-B34C-B6749EE424B1}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8355,"902SCSCRx","902SCSCRx_05232000_BMI_CSBP_Trans_1",0.86689563,0.45288638,0.28100025,0.99302939,0.11163207,0.15443619,0.40308104,26.95,26.8439,0.67385347,0.31779649,0.39416111,0.604611,1,1.7091,0.43969426,0.0011,0.17266063,0.15227913,"","human","SMC","2018-09-05 00:00:00","true","{11F293EC-A2D3-4421-8913-1A225C35C9FC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3257,"111WER077","111WER077_09222004_BMI_TRC_2",0.83030905,0.52108333,0.61227463,0.56826717,0.10017241,0.13176294,0.4549353,29.95,36.2833,0.50020854,0.49913793,0.52932493,0.69080406,2.95,4.4473,0.31439979,0.3956,0.3321405,0.60007158,"","machine","SWAMP","2012-03-08 00:00:00","false","{EB32801D-7336-4771-9085-C9D244278F48}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9593,"902M18865","902M18865_05052016_BMI_RWB_1",0.67148912,0.3147619,0.30260709,0.73512878,0.03302174,0.15021342,0.05909565,24.05,25.28596667,0.63766329,0.28713043,0.38511764,0.56425125,0.9,2.5831,0.2848645,0.01,0.13067477,0.2492338,"2018-01-11 14:31:20.967","human","SMC","2018-09-05 00:00:00","true","{A977990E-7CF6-4456-942B-7194E8EC0B35}",NA,NA,NA,NA,NA,NA,NA,NA,NA
870,"204WE0748","204WE0748_08202001_BMI_RWB_1",0.29864257,0.5,0.47546781,0.75511318,0,0.093585,0.16825841,11,36.8592,0,0.09090909,0.46670031,0.04571479,0,2.90416667,0.09076034,0,0.21712274,0.06546796,"","machine","SWAMP","2012-10-04 00:00:00","false","{EA1C9B83-CC31-4250-882E-39EB15700798}",NA,NA,NA,NA,NA,NA,NA,NA,NA
911,"205PS0221","205PS0221_05202013_BMI_RWB_1",0.35965755,0.10436508,0.49482799,0.0850662,0,0.09143581,0.17819676,23.3,36.7077,0.30944019,0.16742424,0.40677227,0.3003935,0,1.65406667,0.28947972,0,0.15037296,0.19264876,"","machine","SWAMP","2015-02-04 00:00:00","false","{A84D5494-58BF-454A-8A73-579786345CA7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,"308PS0204","308PS0204_05212013_BMI_RWB_1",1.14919042,0.77498291,0.67380357,0.8788669,0.11597118,0.08384567,0.74957316,30.6,27.0762,0.76601521,0.59630919,0.56562093,0.8044311,2,1.8561,0.57528952,0.2023,0.16192541,0.55608704,"","machine","SWAMP","2015-02-04 00:00:00","false","{7877BB8C-B0DA-4194-8FA2-A076F9BABD58}",NA,NA,NA,NA,NA,NA,NA,NA,NA
92,"902RCWGRx","902RCWGRx_06172005_BMI_CSBP_Comp_1",0.63221886,0.28571429,0.25392252,0.7668344,0.1,0.15234214,0.358975,10,26.58733333,0.22369816,0.3,0.39800307,0.56422165,0,1.6258,0.29397307,0,0.15986629,0.17456076,"","machine","SWAMP","2012-03-08 00:00:00","true","{FCF803A2-4E51-413A-9E7B-5EEB643A0F20}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,"309SARANF","309SARANF_08262008_BMI_RWB_1",1.06856423,0.49793436,0.54116852,0.64569829,0.08402071,0.0904845,0.57112716,47,38.152,0.90958765,0.54271665,0.50334394,0.82064109,3,2.33853333,0.65756336,0.0712,0.10128494,0.42183793,"","machine","SWAMP","2011-07-07 00:00:00","false","{B34BA532-3D97-48CD-8482-94A4208447AE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,"402BA0143","402BA0143_05212008_BMI_RWB_1",0.56400528,0.10714286,0.45356523,0.15617361,0.16328431,0.09099541,0.93529802,16.2,28.2234,0.34676924,0.12045343,0.41351492,0.20013437,0,1.84263333,0.25950464,0,0.13216152,0.22734768,"","machine","SWAMP","2011-07-07 00:00:00","true","{67CB9585-E7AD-4367-9A34-53D7806B59DC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3342,"304CE0532","304CE0532_05172004_BMI_TRC_1",0.84664663,0.66666667,0.54229908,0.91630641,0.06060606,0.13607193,0.25204552,33,38.25023333,0.52941453,0.51515152,0.49023806,0.7936521,2,3.9144,0.24809641,0.19438445,0.209304,0.4507331,"","machine","SWAMP","2013-12-04 00:00:00","false","{2C50764A-759C-44C3-8CFB-687AA8C777C5}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1624,"511WLSR27","511WLSR27_10212004_BMI_RWB_1",0.30405214,0.11111111,0.49253347,0.09966299,0,0.11089318,0.08822137,19,36.08083333,0.21039044,0.21052632,0.43099177,0.33563886,0,2.08206667,0.22144365,0,0.15158409,0.19034116,"","machine","SWAMP","2016-02-05 00:00:00","false","{649A3EBE-1A14-4721-8FD8-4F1B28768F8E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3005,"907CONECR","907CONECR_05162012_BMI_RWB_1",0.99723628,0.39340278,0.35530236,0.7770203,0.07700427,0.08625687,0.55823113,26,21.88483333,0.78196201,0.33858974,0.38140457,0.66723354,0.95,0.4528,0.63145108,0.0347,0.10679917,0.34178668,"","machine","SWAMP","2015-02-04 00:00:00","true","{2099C030-8834-4DE6-961A-D94D6E9D6038}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2492,"635WE0628","635WE0628_08262000_BMI_RWB_1",0.78253956,0.7,0.63572223,0.81928598,0.03571429,0.08256839,0.38435296,28,33.08393333,0.53389898,0.53571429,0.52567342,0.7658916,1,2.37526667,0.33379855,0.06410256,0.25708769,0.11145824,"","machine","SWAMP","2012-10-04 00:00:00","false","{3F7E03D1-8C5A-4512-8877-ABC235A609BA}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10135,"801RB8339","801RB8339_07252011_BMI_RWB_1",0.6960722,0.45555556,0.36968296,0.85415279,0,0.15577508,0,14.35,26.7549,0.33648171,0.34935897,0.35278341,0.74075786,0,0.92256667,0.405761,0,0.10152773,0.28571537,"2017-04-04 16:00:20.717","human","SMC","2018-09-05 00:00:00","true","{E0970C63-1026-4B60-A971-F7FA41B8CA80}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3386,"314CE0200","314CE0200_06272006_BMI_TRC_1",0.61964108,0.39666667,0.51384562,0.52630777,0.08371212,0.12151999,0.42618488,11.95,30.43056667,0.17264521,0.41401515,0.40677618,0.7606617,0,1.71123333,0.28039235,0.002,0.16495443,0.16867682,"","machine","SWAMP","2013-12-05 00:00:00","false","{B60E4B95-B6D4-40ED-A98C-89E6D86BA282}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10141,"801RB8387","801RB8387_05192010_BMI_RWB_1",0.46600204,0.16666667,0.4033625,0.33333699,0,0.09820053,0.14691515,12,24.89356667,0.32330432,0.08333333,0.38235252,0.189014,1,1.07493333,0.54050316,0,0.13451262,0.22286805,"2017-04-04 16:00:20.73","human","SMC","2018-09-05 00:00:00","true","{B4E29C2E-9CC5-4CD1-85C5-E95D4FF2AE22}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,"513UNCAKC","513UNCAKC_08132009_BMI_RWB_1",0.46277205,0.31879282,0.50705499,0.41153751,0.12200801,0.15387796,0.45364321,31.55,35.81576667,0.55596167,0.21714197,0.50232307,0.21484355,1,4.9005,0,0.0260497,0.22096279,0.10778482,"","machine","SWAMP","2011-07-07 00:00:00","false","{EB86C43B-2498-4C19-8C06-1CB55DF57E37}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2914,"903WE0798","903WE0798_04082015_BMI_RWB_1",0.92070174,0.20824176,0.31893253,0.53678351,0.29449405,0.16581487,1,15.4,23.49896667,0.45259555,0.31830357,0.33154236,0.72243884,0,1.32824286,0.34127358,0.0317,0.06474211,0.41620352,"","machine","SWAMP","2018-02-08 00:00:00","false","{761A1037-3BD1-4255-92D6-4A54B6CCD841}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7396,"603GLS001","603GLS001_09072006_BMI_RWB_3",0.94553931,0.47130117,0.57901434,0.54159112,0.03969593,0.06056692,0.50450492,25.25,26.63353333,0.633684,0.51296426,0.46954266,0.82819857,3.75,2.56916667,0.74012334,0.0557,0.14197157,0.31478349,"","human","SMC","2018-09-05 00:00:00","false","{1F0A4475-4628-4252-B597-0B49907B4108}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7490,"603UOW008","603UOW008_08031999_BMI_SNARL_1",0.94682066,0.63783829,0.5618861,0.83813539,0.09859125,0.06507072,0.75602401,20.9,30.94143333,0.40021498,0.49692384,0.48785883,0.7640701,0.8,2.32523333,0.30995943,0.1829,0.17232448,0.49930978,"","human","SMC","2018-09-05 00:00:00","false","{8D429350-3FBC-4844-A0AE-FDD710837185}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,"519MNRASR","519MNRASR_07092008_BMI_RWB_1",0.67925137,0.40665751,0.44248679,0.65765414,0.04335592,0.09838243,0.34656187,23.1,34.4817,0.36407333,0.40221626,0.45256747,0.65316646,1.75,2.93273333,0.36440418,0.00514359,0.16550037,0.17362621,"","machine","SWAMP","2011-07-07 00:00:00","false","{E5E53666-F457-49A6-95F3-DD5542184870}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10371,"LALT501","LALT501_06152016_BMI_RWB_1",0.54699964,0.16666667,0.36323017,0.39813426,0,0.09985068,0.13928445,18,26.13766667,0.45155197,0.22222222,0.36555631,0.47960879,0,1.396,0.33050272,0,0.11393967,0.26206645,"2018-01-11 14:31:20.983","human","SMC","2018-09-05 00:00:00","false","{9FD5F612-CAE3-4AFD-B544-FC267E782B5D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"903SLSLR3","903SLSLR3_06232005_BMI_CSBP_Comp_2",0.90511712,0.71428571,0.38990542,1,0.05,0.15963045,0.09406051,20,21.096,0.64143763,0.5,0.36214418,1,0,0.87136667,0.4138999,0.02822581,0.14263461,0.26117259,"","machine","SWAMP","2012-03-08 00:00:00","true","{DBB73656-71FA-46DC-BE0B-40318706F90E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2416,"631PS0051","631PS0051_08162011_BMI_RWB_1",1.16352595,0.61287146,0.58169699,0.76583772,0.07974215,0.10757825,0.47229663,36.4,31.31643333,0.8080759,0.63052299,0.49804949,0.99441883,1.65,2.667,0.39074962,0.4632,0.21456043,0.95290193,"","machine","SWAMP","2013-06-07 00:00:00","false","{BB8CBAE6-35C0-4439-894A-709273288B1A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"304SOK","304SOK_05242006_BMI_CSBP_Comp_1",0.94694957,0.61904762,0.5787183,0.78061905,0.125,0.10811862,0.67908072,24,36.57326667,0.33194153,0.58333333,0.49767612,0.90703366,3,2.26743333,0.66886562,0.05476673,0.20093566,0.20065886,"","machine","SWAMP","2012-03-08 00:00:00","false","{E7BF6927-EFB3-490A-B04C-A8A4C6D8A06E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
502,"107WER092","107WER092_08272012_BMI_RWB_1",0.94593853,0.55719231,0.56634984,0.70071808,0.0789791,0.0804205,0.59435187,36.1,36.02903333,0.67290607,0.47667432,0.58086142,0.55267881,3.6,4.16916667,0.46193845,0.45743563,0.40356766,0.58179646,"","machine","SWAMP","2014-08-09 00:00:00","false","{C5687E18-2278-4E37-B9AF-62CA14047420}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3374,"310CE0724","310CE0724_05232007_BMI_TRC_1",0.66198204,0.50189394,0.55930642,0.62280611,0.09547721,0.08242987,0.6613512,27.1,34.84726667,0.4620795,0.21784046,0.45714561,0.30047353,0,1.67873333,0.28555864,0.0097,0.17608278,0.16214467,"","machine","SWAMP","2013-12-04 00:00:00","false","{0E7C3C72-B456-4A7A-9BCD-4E12D95FB6AB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10071,"801S01655","801S01655_07062011_BMI_RWB_1",1.02807216,0.42857143,0.45934325,0.66581987,0.16666667,0.08712403,0.96884094,18,23.49066667,0.522931,0.38888889,0.4076195,0.71218805,2,1.0468,0.70393811,0.0148368,0.10878369,0.3001594,"2017-04-04 16:00:20.793","human","SMC","2018-09-05 00:00:00","true","{3A0D5EDC-74A5-41B7-BE61-09BA73CE9F84}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8349,"902SCDLRx","902SCDLRx_05212001_BMI_CSBP_Trans_1",0.98082767,0.4745064,0.31619622,0.97110978,0.10901815,0.15504445,0.38818093,30.6,25.17526667,0.8172758,0.31698086,0.33313037,0.71700581,2.5,2.58273333,0.53926325,0.0306832,0.14412247,0.26301987,"","human","SMC","2018-09-05 00:00:00","true","{5E965BBA-2067-4A60-B480-580A2C2C8AFB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3003,"907CONECR","907CONECR_04292009_BMI_RWB_1",0.89370932,0.29491093,0.35530236,0.61799634,0.11706485,0.08625687,0.74348055,25.7,21.88483333,0.77387221,0.22577546,0.38140457,0.45665946,0,0.4528,0.48043642,0.01021784,0.10679917,0.29513992,"","machine","SWAMP","2012-03-08 00:00:00","true","{E809A04F-17DD-4596-938C-87CAC9592AB0}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,"412PS0052","412PS0052_05202008_BMI_RWB_1",0.33768222,0,0.29587166,0.23779228,0,0.07666598,0.24649591,5.65,25.8144,0.12723894,0,0.32482826,0.14083994,0,1.99516667,0.23525751,0,0.10201059,0.28479536,"","machine","SWAMP","2011-07-07 00:00:00","true","{8B18EA3A-E77A-4C13-979B-EB4A37084E95}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8874,"911PCH80x","911PCH80x_11112000_BMI_CSBP_Trans_1",1.06928838,0.35606884,0.34539015,0.73274544,0.07914871,0.16202485,0.21777869,31.55,21.81933333,0.93338965,0.40924006,0.35393806,0.850374,3.9,0.48093333,1,0.04330456,0.1400137,0.29489638,"","human","SMC","2018-09-05 00:00:00","true","{9BC5D614-8895-478E-9A14-8139392C04AD}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7704,"632SED095","632SED095_06292007_BMI_RWB_1",1.12300235,0.61117725,0.70028364,0.57163344,0.05878119,0.054907,0.61893243,34.05,30.0682,0.77836564,0.63156974,0.60205079,0.80224851,3.85,1.88666667,0.86451172,0.26577409,0.20450824,0.59589192,"","human","SMC","2018-09-05 00:00:00","false","{C1B73DF7-F9F5-4BDC-AE69-55A648252DA8}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8394,"902SSMR05","902SSMR05_05141999_BMI_CSBP_Trans_1",0.89154693,0.52565657,0.37148538,0.96442701,0.19589494,0.15511443,0.78959585,12.8,26.84023333,0.29238329,0.41788878,0.40677146,0.76790085,0,0.99026667,0.39499922,0,0.17268826,0.1501306,"","human","SMC","2018-09-05 00:00:00","true","{1C554E61-2542-4FC9-86FA-A7D4D5E8D68A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7619,"631SLK001","631SLK001_07272000_BMI_SNARL_1",0.91982713,0.50958333,0.56207114,0.63075744,0.05015555,0.04543215,0.62285935,20.1,25.99706667,0.51197201,0.50646071,0.49247913,0.77324715,2.2,2.3861,0.5228318,0.13360256,0.17287552,0.40433165,"","human","SMC","2018-09-05 00:00:00","false","{3D8B7E61-C6D3-4E9F-8462-2A56216FBE44}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5489,"403STC066","403STC066_02062003_BMI_CSBP_Trans_1",1.11284714,0.4804442,0.47520935,0.72395588,0.10306406,0.101558,0.60798163,36.4,27.819,0.90238772,0.46966626,0.44961821,0.78457055,2.55,2.4568,0.56723011,0.2125,0.14530341,0.60719197,"","human","SMC","2018-09-05 00:00:00","true","{878AA29A-8250-414D-AF5E-7C9A8EA45775}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10282,"802INC635","802INC635_05202007_BMI_RWB_1",0.6739239,0.275,0.45582127,0.42355151,0,0.08467079,0.2094798,13.55,23.80393333,0.3944847,0.50192308,0.49789434,0.75466962,2,2.71443333,0.43884646,0.0439,0.12828414,0.31837968,"2017-04-04 16:00:20.873","human","SMC","2018-09-05 00:00:00","true","{B05DDB77-6815-4F76-A88D-ECE95A8CA056}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7722,"632WLF001","632WLF001_09072000_BMI_SNARL_1",1.0217908,0.60759608,0.63767421,0.66693989,0.00555686,0.03112438,0.4827871,35.25,37.20006667,0.61840686,0.68584176,0.63645289,0.8393368,4.05,3.96286667,0.56626573,0.56571802,0.4621603,0.67647217,"","human","SMC","2018-09-05 00:00:00","false","{44C02274-7FCD-4F3D-8F51-63256441DD5B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9443,"SMC09118","SMC09118_05222013_BMI_RWB_MCM_1",0.40565049,0.18166667,0.3798139,0.39557719,0,0.11958583,0.04802452,10.6,26.93576667,0.23048191,0.09474747,0.38033153,0.21409141,0,0.7746,0.4292822,0,0.1407027,0.21107386,"","human","SMC","2018-09-05 00:00:00","false","{9E47CA4D-D5E2-4DB3-A2C1-7CEC1BE66373}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8841,"911KCKCRx","911KCKCRx_05192001_BMI_CSBP_Trans_1",1.02029823,0.28419867,0.28948124,0.70697455,0.13337726,0.14949616,0.52647973,30.35,26.51363333,0.77444389,0.28192451,0.35798901,0.60517118,2.7,1.58770952,0.72922757,0.13660441,0.12446606,0.50228751,"","human","SMC","2018-09-05 00:00:00","true","{4E712F90-3163-4C02-A20C-27167557144E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5809,"504DCFRxx","504DCFRxx_10162002_BMI_CSBP_Trans_1",0.94201529,0.54301004,0.49928459,0.78610243,0.16654747,0.13982377,0.72459391,36.1,38.65573333,0.60207445,0.31538109,0.36007616,0.66372397,1,2.0402,0.38706168,0.0633,0.11216785,0.38605016,"","human","SMC","2018-09-05 00:00:00","false","{EDBB4502-568F-4AD7-B531-7A2D19213640}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1610,"509SPIJD4","509SPIJD4_10042016_BMI_RWB_1",1.0562327,0.58275249,0.63260628,0.63501031,0.14905924,0.11115889,0.77627733,44.6,43.07586667,0.71209218,0.48558604,0.55111084,0.62484412,6.6,4.22973333,0.92919898,0.17990081,0.27258455,0.30256613,"","machine","SWAMP","2017-03-28 00:00:00","false","{C768C4AE-69CC-48D0-9ADD-900B0AA6E256}",NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"201WLK120","201WLK120_05232016_BMI_RWB_2",0.40176198,0.3125,0.4327324,0.5213777,0.08196387,0.07696237,0.62414539,12.25,36.9489,0.00496157,0.22846737,0.44703706,0.3391774,0,3.40083333,0.01180882,0.00202054,0.24699139,0.01240793,"","machine","SWAMP","2016-12-28 00:00:00","false","{987BD1A8-DDD4-43DE-A33F-B0A0F4B9922B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
676,"113GAR105","113GAR105_06202011_BMI_RWB_1",1.09365863,0.6574121,0.46519033,1,0.09985575,0.14198588,0.40619775,50.1,36.56836667,1,0.5577901,0.49454876,0.86519321,3,4.01826667,0.39054826,0.2455,0.25604167,0.45907444,"","machine","SWAMP","2013-04-03 00:00:00","false","{D39BA1CE-60BD-4FFF-A43B-1931E209FA72}",NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"105WE0603","105WE0603_06222001_BMI_RWB_1",0.48499827,0.61904762,0.68131198,0.61497232,0.05882353,0.13336912,0.25630112,34,37.16466667,0.58565394,0.35294118,0.5693266,0.34325447,0,3.30313333,0.02733948,0.01803607,0.30798572,0,"","machine","SWAMP","2012-10-04 00:00:00","false","{87BF3017-3C08-46EF-8BF5-FC90294D0464}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2361,"603PS1056","603PS1056_07242012_BMI_RWB_1",1.42737949,0.6652957,0.5325571,0.92982216,0.16541889,0.12500975,0.78787857,35.05,24.623,0.95216698,0.58649351,0.52921815,0.85405736,4.85,1.8619,1,0.33463626,0.13759923,0.85458172,"","machine","SWAMP","2014-08-09 00:00:00","false","{52A56A82-0193-4CA6-8D4C-1345FC6B27CA}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8314,"902DLCDLM","902DLCDLM_07022003_BMI_CSBP_Trans_1",1.06904266,0.60314708,0.24529604,1,0.13610995,0.1514831,0.52992825,21.75,28.161,0.49811328,0.46358283,0.38671358,0.89063046,1,1.6914,0.4425079,0.2389,0.14027254,0.66707837,"","human","SMC","2018-09-05 00:00:00","true","{F00733BB-65B8-4D4C-B7E8-2DB429B6D948}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,"515PS0430","515PS0430_07072011_BMI_RWB_2",0.35027001,0.13333333,0.47290653,0.16723222,0,0.13349082,0,21.3,35.1388,0.29781514,0.27477633,0.44685052,0.42596383,0,2.0233,0.23078536,0.00170582,0.14924115,0.1980554,"","machine","SWAMP","2013-06-07 00:00:00","false","{A0C484BF-05A9-46C4-AC92-ADABAB0CC96A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3483,"511CE0663","511CE0663_05252005_BMI_TRC_1",0.40919224,0.42857143,0.47206998,0.64527141,0,0.08730963,0.19727721,12,36.71366667,0.00456337,0.25,0.43780239,0.39660628,0,2.72403333,0.11939483,0,0.15766045,0.17876363,"","machine","SWAMP","2013-12-04 00:00:00","false","{4F4E1780-64FD-4E49-9F40-FFF0FDCFA6B8}",NA,NA,NA,NA,NA,NA,NA,NA,NA
675,"113GAR105","113GAR105_06142010_BMI_RWB_1",1.03727992,0.51655585,0.46519033,0.79843799,0.13154901,0.14198588,0.55275475,52.1,36.56836667,1,0.46537922,0.49454876,0.69270321,3.7,4.01826667,0.50182222,0.195,0.25604167,0.36285494,"","machine","SWAMP","2012-07-12 00:00:00","false","{4F53185A-B6CE-4810-AB23-EB132895C783}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7453,"603RCS1xx","603RCS1xx_09192001_BMI_CSBP_Trans_1",1.20583209,0.58333333,0.57155849,0.73451529,0.19230769,0.1034477,1,26,28.59986667,0.60088435,0.53846154,0.54971969,0.7261358,4,2.40676667,0.80567959,0.29225352,0.18869206,0.67647929,"","human","SMC","2018-09-05 00:00:00","false","{D5D0F5EC-C538-47D3-AB44-ED32C01BAC4E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7332,"603BMISW2","603BMISW2_09202005_BMI_CSBP_Trans_1",1.01857049,0.73528385,0.52238045,1,0.08017401,0.10188276,0.50063094,25.1,27.2979,0.61172378,0.56370415,0.45139343,0.9567839,1.1,1.61281111,0.47089689,0.0676,0.16265997,0.29803862,"","human","SMC","2018-09-05 00:00:00","false","{2D865227-E5BE-4682-ADF6-D5B8D777FC31}",NA,NA,NA,NA,NA,NA,NA,NA,NA
206,"535PS0431","535PS0431_06222011_BMI_RWB_MCM_1",0.30719494,0,0.39012948,0.08560454,0.07142857,0.13736141,0.29612845,14,31.9595,0.1866963,0.07142857,0.40750003,0.1198539,0,2.03366667,0.22913745,0.03311258,0.15857056,0.2401202,"","machine","SWAMP","2013-06-07 00:00:00","false","{32B0D752-AAE6-4FE3-95C4-E91E4747ABE3}",NA,NA,NA,NA,NA,NA,NA,NA,NA
