Region,EventCode,ProtocolCode,ProjectCode,ProjectName,AgencyCode,StationCode,StationName,SampleDate,CollectionTime,CollectionMethodCode,LocationCode,SampleTypeCode,CollectionDeviceDescr,CollectionDepth,UnitCollectionDepth,SieveSize,Replicate,LabSampleID,Metric,Result
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCSFD,Piru Creek below Santa Felicia Dam,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20998,Size_3_Percent,4.28
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403SPCNWS,Sespe Creek nr. Wheeler Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21003,Size_3_Percent,2.98
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,412ARSNPD,Arroyo Seco nr. Pasadena,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20987,Size_3_Percent,0.17
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,513KSCAKV,Kelsey Creek nr. Kelseyville,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20993,Size_3_Percent,5.26
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,523EDCNPK,Elder Creek near Paskenta,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20992,Size_3_Percent,0.71
6,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,626BRCNVY,Big Rock Creek nr. Valyermo,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20988,Size_3_Percent,0.17
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Size_3_Percent,0.84
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719TQCNPS,Tahquitz Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21004,Size_3_Percent,0.17
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801CTCNHL,City Creek near Highland,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20989,Size_3_Percent,1.44
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801PNCEHL,Plunge Creek nr. East Highlands,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20999,Size_3_Percent,1.37
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801WCCAHS,Waterman Cyn. Creek nr. Arrowhead Spgs.,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21005,Size_3_Percent,2.67
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,901ATCDOS,Arroyo Trabuco above Del Obispo st.,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21238,Size_3_Percent,1.68
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,902RCBWGR,Rainbow Creek below Willow Glen Road,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21239,Size_3_Percent,4.74
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,907LCCHW8,Los Coches Creek above Hwy 8 Business,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21240,Size_3_Percent,7.06
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204AMCADD,Alameda Creek above Div. Dam nr. Sunol,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20985,Size_3_PercentTaxa,4.92
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204CLCACR,Cull Creek above Cull C. Res. nr. Castro Valley,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20991,Size_3_PercentTaxa,2.38
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,205CYCNGR,Coyote Creek nr. Gilroy,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20990,Size_3_PercentTaxa,2.17
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309NNRBSC,Nacimiento River below Sapaque Cr. Nr. Bryson,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20996,Size_3_PercentTaxa,1.67
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309SARNLW,San Antonio River nr. Lockwood,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21000,Size_3_PercentTaxa,2.08
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,310LPCNAG,Lopez Creek nr. Arroyo Grande,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20994,Size_3_PercentTaxa,6.67
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SCCNSY,Santa Cruz Creek nr. Santa Ynez,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21001,Size_3_PercentTaxa,2.5
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SYRASV,Santa Ynez River at Solvang,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21002,Size_3_PercentTaxa,8.7
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,402MJCMHS,Matilija Creek nr. Res. nr. Matilija Hot Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20995,Size_3_PercentTaxa,1.89
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCAFF,Piru Creek above Frenchmans Flat,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20997,Size_3_PercentTaxa,2.44
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCSFD,Piru Creek below Santa Felicia Dam,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20998,Size_3_PercentTaxa,7.14
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403SPCNWS,Sespe Creek nr. Wheeler Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21003,Size_3_PercentTaxa,1.69
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,412ARSNPD,Arroyo Seco nr. Pasadena,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20987,Size_3_PercentTaxa,2.5
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,513KSCAKV,Kelsey Creek nr. Kelseyville,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20993,Size_3_PercentTaxa,7.14
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,523EDCNPK,Elder Creek near Paskenta,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20992,Size_3_PercentTaxa,3.51
6,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,626BRCNVY,Big Rock Creek nr. Valyermo,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20988,Size_3_PercentTaxa,3.33
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Size_3_PercentTaxa,2.94
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719TQCNPS,Tahquitz Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21004,Size_3_PercentTaxa,2.94
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801CTCNHL,City Creek near Highland,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20989,Size_3_PercentTaxa,7.14
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801PNCEHL,Plunge Creek nr. East Highlands,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20999,Size_3_PercentTaxa,11.11
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801WCCAHS,Waterman Cyn. Creek nr. Arrowhead Spgs.,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21005,Size_3_PercentTaxa,2.38
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,901ATCDOS,Arroyo Trabuco above Del Obispo st.,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21238,Size_3_PercentTaxa,3.13
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,902RCBWGR,Rainbow Creek below Willow Glen Road,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21239,Size_3_PercentTaxa,8.82
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,907LCCHW8,Los Coches Creek above Hwy 8 Business,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21240,Size_3_PercentTaxa,3.45
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204AMCADD,Alameda Creek above Div. Dam nr. Sunol,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20985,Size_3_Taxa,3
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204CLCACR,Cull Creek above Cull C. Res. nr. Castro Valley,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20991,Size_3_Taxa,1
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,205CYCNGR,Coyote Creek nr. Gilroy,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20990,Size_3_Taxa,1
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309NNRBSC,Nacimiento River below Sapaque Cr. Nr. Bryson,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20996,Size_3_Taxa,1
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309SARNLW,San Antonio River nr. Lockwood,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21000,Size_3_Taxa,1
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,310LPCNAG,Lopez Creek nr. Arroyo Grande,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20994,Size_3_Taxa,3
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SCCNSY,Santa Cruz Creek nr. Santa Ynez,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21001,Size_3_Taxa,1
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SYRASV,Santa Ynez River at Solvang,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21002,Size_3_Taxa,2
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,402MJCMHS,Matilija Creek nr. Res. nr. Matilija Hot Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20995,Size_3_Taxa,1
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCAFF,Piru Creek above Frenchmans Flat,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20997,Size_3_Taxa,1
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCSFD,Piru Creek below Santa Felicia Dam,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20998,Size_3_Taxa,2
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403SPCNWS,Sespe Creek nr. Wheeler Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21003,Size_3_Taxa,1
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,412ARSNPD,Arroyo Seco nr. Pasadena,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20987,Size_3_Taxa,1
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,513KSCAKV,Kelsey Creek nr. Kelseyville,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20993,Size_3_Taxa,4
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,523EDCNPK,Elder Creek near Paskenta,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20992,Size_3_Taxa,2
6,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,626BRCNVY,Big Rock Creek nr. Valyermo,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20988,Size_3_Taxa,1
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Size_3_Taxa,1
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719TQCNPS,Tahquitz Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21004,Size_3_Taxa,1
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801CTCNHL,City Creek near Highland,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20989,Size_3_Taxa,4
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801PNCEHL,Plunge Creek nr. East Highlands,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20999,Size_3_Taxa,5
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801WCCAHS,Waterman Cyn. Creek nr. Arrowhead Spgs.,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21005,Size_3_Taxa,1
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,901ATCDOS,Arroyo Trabuco above Del Obispo st.,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21238,Size_3_Taxa,1
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,902RCBWGR,Rainbow Creek below Willow Glen Road,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21239,Size_3_Taxa,3
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,907LCCHW8,Los Coches Creek above Hwy 8 Business,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21240,Size_3_Taxa,1
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204AMCADD,Alameda Creek above Div. Dam nr. Sunol,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20985,Size_Known_Percent,98.47
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204CLCACR,Cull Creek above Cull C. Res. nr. Castro Valley,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20991,Size_Known_Percent,94.05
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,205CYCNGR,Coyote Creek nr. Gilroy,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20990,Size_Known_Percent,97.09
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309NNRBSC,Nacimiento River below Sapaque Cr. Nr. Bryson,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20996,Size_Known_Percent,99.16
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309SARNLW,San Antonio River nr. Lockwood,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21000,Size_Known_Percent,99.07
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,310LPCNAG,Lopez Creek nr. Arroyo Grande,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20994,Size_Known_Percent,98.72
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SCCNSY,Santa Cruz Creek nr. Santa Ynez,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21001,Size_Known_Percent,99.47
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SYRASV,Santa Ynez River at Solvang,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21002,Size_Known_Percent,62.28
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,402MJCMHS,Matilija Creek nr. Res. nr. Matilija Hot Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20995,Size_Known_Percent,96.34
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCAFF,Piru Creek above Frenchmans Flat,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20997,Size_Known_Percent,92.72
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCSFD,Piru Creek below Santa Felicia Dam,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20998,Size_Known_Percent,48.58
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403SPCNWS,Sespe Creek nr. Wheeler Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21003,Size_Known_Percent,99.65
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,412ARSNPD,Arroyo Seco nr. Pasadena,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20987,Size_Known_Percent,99.66
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,513KSCAKV,Kelsey Creek nr. Kelseyville,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20993,Size_Known_Percent,99.83
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,523EDCNPK,Elder Creek near Paskenta,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20992,Size_Known_Percent,94.92
6,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,626BRCNVY,Big Rock Creek nr. Valyermo,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20988,Size_Known_Percent,100
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Size_Known_Percent,99.83
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719TQCNPS,Tahquitz Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21004,Size_Known_Percent,99.83
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801CTCNHL,City Creek near Highland,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20989,Size_Known_Percent,93.28
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801PNCEHL,Plunge Creek nr. East Highlands,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20999,Size_Known_Percent,99.49
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801WCCAHS,Waterman Cyn. Creek nr. Arrowhead Spgs.,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21005,Size_Known_Percent,98.08
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,901ATCDOS,Arroyo Trabuco above Del Obispo st.,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21238,Size_Known_Percent,81.54
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,902RCBWGR,Rainbow Creek below Willow Glen Road,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21239,Size_Known_Percent,92.11
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,907LCCHW8,Los Coches Creek above Hwy 8 Business,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21240,Size_Known_Percent,88.22
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204AMCADD,Alameda Creek above Div. Dam nr. Sunol,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20985,Size_Known_PercentTaxa,95.31
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204CLCACR,Cull Creek above Cull C. Res. nr. Castro Valley,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20991,Size_Known_PercentTaxa,93.33
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,205CYCNGR,Coyote Creek nr. Gilroy,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20990,Size_Known_PercentTaxa,93.88
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309NNRBSC,Nacimiento River below Sapaque Cr. Nr. Bryson,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20996,Size_Known_PercentTaxa,95.24
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309SARNLW,San Antonio River nr. Lockwood,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21000,Size_Known_PercentTaxa,97.96
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,310LPCNAG,Lopez Creek nr. Arroyo Grande,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20994,Size_Known_PercentTaxa,97.83
