StationCode,County,CALWNUM,PSARegion,PSA9c_1987,PSA6c,PSA9c,PSA10c,Eco_III_1987,Eco_III_2010,New_Lat,New_Long,ELEV_RANGE,BDH_AVE,PPT_00_09,LPREM_mean,KFCT_AVE,TEMP_00_09,P_MEAN,N_MEAN,PRMH_AVE,AREA_SQKM,SITE_ELEV,MgO_Mean,S_Mean,SumAve_P,CaO_Mean,FlowStatus,Ag_2000_1K,Ag_2000_5K,Ag_2000_WS,CODE_21_2000_1K,CODE_21_2000_5K,CODE_21_2000_WS,URBAN_2000_1K,URBAN_2000_5K,URBAN_2000_WS,RoadDens_1K,RoadDens_5K,RoadDens_WS,PAVED_INT_1K,PAVED_INT_5K,PAVED_INT_WS,PerManMade_WS,InvDamDist,MINES_5K,MINES_WS,GravelMineDensL_R5K,MaxOfCOND,MaxOfW1_HALL,BPJ_Nonref,Active,UCS_Mean,AtmCa,AtmMg,AtmSO4,MINP_WS,MEANP_WS,TMAX_WS,XWD_WS,MAXWD_WS,LST32AVE,PCT_CENOZ,PCT_NOSED,PCT_QUART,PCT_SEDIM,PCT_VOLCNC,MAFLOWU,MAX_ELEV,NHD_SO,FinalCaty5,final_wgt5,LogWSA,Invasives,W1_Hall_screening,CondQR01,CondQR50,CondQR99,CondQR99c,SiteStatus,W1Hall.PF,Cond.PF,Ag.PF,Urb.PF,AgUrb.PF,Cd21.PF,RoadDens.PF,Intersections.PF,Dams.PF,ManMade.PF,Mines.PF,RegionalStrata,DevelopmentSet,SiteSet
SA-A-07-151,Riverside,4801.27,SMC,SCx,SC,SCx,SCx,6,85,33.99350083,-117.3940912,3241.130005,1.6138,23142.59961,-0.0754,0.1792,2708.199951,0.1377,0.3494,9.1298,2114.019671,237.8699951,1.7261,0.0692,1735.2261,3.6169,Perennial,2.8945,0.3795,1.3223,38.7488,28.8622,9.9656,20.8217,56.7907,17.2299,1.359663793,7.397375468,3.138502719,0,56,1698,9.792024745,0.040535063,2,17,4.74E-05,610,1.0835,FALSE,FALSE,81.8366,0.0659,0.0309,0.4018,2.5851,635.7416,308.8574,43.797,7.5054,90.824,68.62790917,31.37208745,68.62790917,0,0,8.33055,3479,1,NA,NA,3.325109024,Not detected,1.0835,42,308.6666667,812.2628571,812.2628571,Stressed,Pass,Pass,Pass,Fail,Fail,Fail,Fail,Fail,Pass,Pass,Fail,SCx_DMde,Validation,StressVal
SA-B-05-028,San Bernardino,4801.42,SMC,SCm,SC,SCm,SCm,8,8,34.20132882,-117.4451611,2388.849976,1.5589,70066,-1.4154,0.1348,2367.699951,0.1697,0.0264,8.3672,122.239355,673.1500244,3.9066,0.0666,1161.3612,5.2045,Perennial,0,0,0.0324,6.7594,0.9529,1.3976,5.5666,1.8474,0.6863,1.617567091,1.238320254,0.750021161,2,14,40,3.366961238,0,0,0,0,NA,1.389416667,FALSE,TRUE,118.4937,0.0526,0.0318,0.3829,1.7724,1090.5596,287.0069,50.4483,9.4138,86.136,40.88560513,59.11434988,40.88560513,0,0,6.27528,3062,4,NA,NA,2.08721105,Not detected,1.389416667,42,300,639.0129032,639.0129032,Intermediate,Pass,Missing,Pass,Fail,Fail,Pass,Pass,Fail,Pass,Pass,Pass,SCm,Other,Other
SA-B-06-051,Riverside,4801.62,SMC,SCx,SC,SCx,SCx,6,85,33.99572815,-117.153487,2197.26001,1.6437,28015,0.5827,0.2414,2653.600098,0.1227,0.4732,4.8922,159.753282,489.7399902,1.1051,0.0832,1405.6207,2.3593,Perennial,7.716,11.1734,3.8273,17.284,3.4366,10.5394,7.0988,1.3266,7.3752,2.154506277,0.79024386,3.035288979,1,5,166,0,0,0,1,0,NA,NA,FALSE,TRUE,53.9387,0.0728,0.0305,0.4128,4.9271,509.4781,338.1563,41.642,7.2,87.9349,75.07057026,24.92944084,75.07057026,0,0,3.21582,2687,3,NA,NA,2.203449789,Not detected,0,36,320,902.5351064,902.5351064,Intermediate,Missing,Missing,Fail,Fail,Fail,Fail,Fail,Fail,Pass,Pass,Pass,SCx,Other,Other
SA-B-06-079,San Bernardino,4801.52,SMC,SCm,SC,SCm,SCm,8,85,34.22026824,-117.4075947,1909.169983,1.5826,58340.30078,-0.7804,0.1722,2461.899902,0.1372,0.1167,8.9754,179.672386,630.8300171,2.484,0.0688,1025.2969,4.0092,Perennial,0.9346,0.4,0.0556,17.8609,7.3969,5.7945,35.514,8.3362,2.6864,6.890851314,2.283029716,1.715816206,14,32,149,0,0,0,1,0,NA,1.028166667,FALSE,TRUE,93.1644,0.0531,0.0317,0.3834,1.6164,715.348,310.5845,42.2163,7.6365,84.5923,100,0,100,0,0,6.94054,2540,4,NA,NA,2.254481335,Not detected,1.028166667,46.88727273,308.3396226,800.9866667,800.9866667,Stressed,Pass,Missing,Pass,Fail,Fail,Fail,Fail,Fail,Pass,Pass,Pass,SN_DMmo_SCm,Calibration,StressCal
SA-B-07-208,Riverside,4801.62,SMC,SCx,SC,SCx,SCx,6,85,34.00176595,-117.1643209,2218.570007,1.6466,28015,0.5965,0.2322,2653.600098,0.1244,0.4863,5.646,279.914033,468.4299927,1.1624,0.0812,1432.1637,2.3172,Perennial,10.0046,8.7374,3.2697,19.2682,6.6604,11.3721,4.3539,2.2611,10.2181,2.286136186,1.100894702,3.277846974,5,14,317,0,0,0,1,0,616,1.000166667,FALSE,FALSE,56.8977,0.0722,0.0305,0.412,5.1707,525.2648,334.1168,43.2088,7.4625,89.1461,49.96233969,50.03764852,49.96233969,0,0,3.24253,2687,3,NA,NA,2.447024672,Not detected,1.000166667,31,316,870.7506667,870.7506667,Intermediate,Pass,Pass,Fail,Fail,Fail,Fail,Fail,Fail,Pass,Pass,Pass,SCx,Other,Other
SA-C-05-126,San Bernardino,4801.72,SMC,SCm,SC,SCm,SCm,8,8,34.17463966,-116.8956105,1412.160034,1.5595,54437.19922,-0.1718,0.1225,1730.599976,0.1235,0.3369,10.0016,10.998399,1838.839966,1.2179,0.0589,4465.3423,2.5294,Perennial,0,0,0,11.6854,1.6442,1.4635,0,0,0,4.087910913,0.992446211,1.049142136,2,6,6,0,0,0,0,0,39,0,FALSE,TRUE,94.0093,0.0809,0.0301,0.4228,3.8462,913.12,233.5385,62.5625,9.9688,151,0,100,0,0,0,1.36119,3251,2,NA,NA,1.041329471,Not detected,0,11.07666667,83,511.72,511.72,Intermediate,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,SCm,Other,Other
SA-C-05-168,San Bernardino,4801.72,SMC,SCm,SC,SCm,SCm,8,8,34.17937481,-116.8482953,1634.900024,1.5628,45506.19922,-1.0422,0.1159,1681.300049,0.1388,0.1538,9.6723,116.754926,1844.099976,1.8403,0.0433,3680.2383,5.0163,Perennial,0,0,0.0193,8.5769,1.5767,1.1146,0,0.0625,0.1449,0.698516613,0.2568112,0.324038627,0,5,20,0,0,0,0,0,70,0.305666667,FALSE,TRUE,127.1887,0.0856,0.03,0.4272,2.0833,878.3857,237.4097,54.4373,8.7577,126.411,0,100,0,0,0,8.16203,3479,3,NA,NA,2.067275213,Not detected,0.305666667,11.3275,122,602.6357143,602.6357143,Intermediate,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,Pass,SCm,Other,Other
SA-C-05-334,San Bernardino,4801.72,SMC,SCm,SC,SCm,SCm,8,8,34.18300786,-116.8784975,1740.959961,1.5625,54437.19922,-0.9622,0.1166,1730.599976,0.1372,0.1652,9.7422,129.814589,1738.040039,1.9456,0.0453,3704.8689,5.5124,Perennial,0,0,0.0173,4.7619,2.2672,1.1329,0,0,0.1303,0,0.338207258,0.301565526,0,2,20,0,0,0,0,0,920,0.555833333,FALSE,TRUE,124.3582,0.0852,0.03,0.4269,2.1925,863.6068,239.795,54.0576,8.6491,128.3499,0,100,0,0,0,8.73034,3479,3,NA,NA,2.113323503,Not detected,0.555833333,14,137.6666667,613.4842105,613.4842105,Intermediate,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Other,Other
SA-C-06-007,San Bernardino,4801.58,SMC,SCm,SC,SCm,SCm,8,8,34.09472279,-116.9616068,2065.540039,1.5393,56040.5,-1.7626,0.1003,1915.900024,0.1421,0.0068,8.6559,62.493583,1347.459961,1.5457,0.0238,3839.9102,3.4918,Perennial,0,0,0,0.3128,1.7342,0.8801,4.2753,0.3362,0.17,1.216528806,0.853951254,0.554385864,1,17,18,2.982951478,0,2,2,0,171,0.8335,FALSE,TRUE,156.6188,0.0798,0.0301,0.4218,4.9189,930.9718,244.3919,58.4897,9.8918,131.9091,2.055891082,97.94413611,2.055891082,0,0,6.67501,3413,3,NA,NA,1.795835425,Not detected,0.8335,10,81,406.4154545,406.4154545,Intermediate,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Fail,Pass,Pass,Fail,SCm,Other,Other
SA-C-06-027,San Bernardino,4801.51,SMC,SCm,SC,SCm,SCm,8,8,34.30679395,-117.4714307,1171.109985,1.5822,54228.39844,-0.9022,0.1833,2255.800049,0.1245,0.0285,9.4097,65.309651,924.8900147,1.609,0.0552,1042.054,3.5004,Perennial,0,0,0,28.8584,10.3684,6.7869,24.4186,5.2874,1.9159,7.003354862,1.76142889,1.557116582,1,13,50,0,0,0,1,0,469,0.3335,FALSE,TRUE,97.6848,0.0529,0.0317,0.3832,2.0864,596.6067,312.9506,39.9403,7.1542,87.4951,100,0,100,0,0,1.05762,2096,3,NA,NA,1.814977363,Not detected,0.3335,51,319,890.1721429,890.1721429,Stressed,Pass,Pass,Pass,Fail,Fail,Fail,Fail,Fail,Pass,Pass,Pass,SN_DMmo_SCm,Calibration,StressCal
SA-C-06-062,San Bernardino,4801.42,SMC,SCm,SC,SCm,SCm,8,8,34.21015931,-117.4574148,2344.01001,1.5591,70066,-1.41,0.1352,2367.699951,0.1703,0.0242,8.3877,120.205312,717.9899902,3.885,0.0663,1163.1628,5.1793,Perennial,0,0.2102,0.0329,1.1986,0.989,1.3815,5.137,1.7582,0.6597,2.312049641,1.163420701,0.735454544,1,13,36,3.373675386,0,0,0,0,2080,1.8335,FALSE,TRUE,118.6028,0.0526,0.0318,0.3829,1.7972,1092.7583,286.3636,50.6496,9.4528,86.4959,41.57744706,58.42254288,41.57744706,0,0,6.07772,3062,4,NA,NA,2.07992366,Not detected,1.8335,42,300,638.8416949,638.8416949,Intermediate,Fail,Fail,Pass,Fail,Fail,Pass,Fail,Fail,Pass,Pass,Pass,SCm,Other,Other
SA-C-07-100,San Bernardino,4801.71,SMC,SCm,SC,SCm,SCm,8,8,34.22613274,-116.9391582,198.5100098,1.691,65519,-1.7244,0.147,1742.400024,0.1706,0.0094,16.5,2.188717,2218.48999,1.7839,0.0261,3778.0667,3.8875,Perennial,0,0,0,7.7568,4.9835,4.9835,5.5556,3.3361,3.3361,1.739016005,1.74873077,1.74873077,2,2,2,0,0,0,0,0,115,0.972333333,FALSE,FALSE,152.7083,0.077,0.0303,0.4175,2.5,719.8,252.5,55.1429,8.7143,150.2,100,0,100,0,0,0.15533,2417,2,NA,NA,0.340189611,Not detected,0.972333333,10.58095238,139,473.7428571,473.7428571,Intermediate,Pass,Pass,Pass,Fail,Fail,Fail,Pass,Pass,Pass,Pass,Pass,SCm,Other,Other
SA-C-07-346,San Bernardino,4801.41,SMC,SCm,SC,SCm,SCm,8,8,34.23707523,-117.4982603,2171.47998,1.5505,71418.79688,-1.3705,0.1209,2184.800049,0.1707,0.0284,8.6389,88.389022,890.5200195,4.4259,0.076,1223.5488,5.5728,Perennial,0.4371,0.0212,0.0051,16.7832,4.2506,1.5152,5.8566,0.8594,0.5295,4.75384912,1.513584831,0.702986269,3,15,24,0,0,0,0,0,272,1.0835,FALSE,FALSE,111.01,0.0526,0.0318,0.3829,2.2404,1077.21,280.5096,53.1538,9.8681,91.0037,51.8728444,48.12713038,51.8728444,0,0,0.25871,3062,2,NA,NA,1.946398329,Not detected,1.0835,38,300,639.5575,639.5575,Intermediate,Pass,Pass,Pass,Fail,Fail,Fail,Fail,Fail,Pass,Pass,Pass,SCm,Other,Other
SA-C-07-446,San Bernardino,4801.52,SMC,SCm,SC,SCm,SCm,8,8,34.18640942,-117.1855137,1057.450012,1.5923,43635.39844,-1.5695,0.1799,2325.199951,0.1614,0.0151,8.7749,21.630527,745.5499878,1.6801,0.0339,1253.5767,3.8123,Perennial,0,0,0,2.4946,0.365,2.2134,0,0,0.2538,1.574361069,0.474998753,0.705760973,1,4,4,0,0,0,0,0,178,1.222666667,FALSE,FALSE,140.9289,0.0604,0.0312,0.3941,3.5833,791.46,314.5833,39.3188,6.7101,100.7813,100,0,100,0,0,2.88866,1803,3,NA,NA,1.335067101,Not detected,1.222666667,31,289.1746324,873.79,873.79,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SCm,Other,Other
SDSR1,Orange,4801.11,SMC,SCx,SC,SCx,SCx,6,85,33.64812694,-117.691489,361.7400055,1.5189,30622.19922,-0.6514,0.2816,2441.100098,0.112,0.0817,3.0682,11.169113,128.2599945,5.3481,1.263,477.2417,15.0176,Perennial,0,0,0,22.0408,25.4103,19.1094,77.2789,60.4685,45.3938,14.5596583,9.601688341,8.173659626,2,31,32,0,0,0,0,0,1414,2.583772727,FALSE,TRUE,66.8777,0.0564,0.0315,0.3874,0,427.1154,306.0667,33,6,37.6842,22.64817343,0,0,100,0,0.40281,490,2,NA,NA,1.048018685,Not detected,2.583772727,218.8344444,838.5789474,1169.244645,2000,Stressed,Fail,Pass,Pass,Fail,Fail,Fail,Fail,Fail,Pass,Pass,Pass,SCx_DMde,Validation,StressVal
SEDTMDL_100,Shasta,5526.3505,West_Sierra,SNws,SN,SNws,SNws,5,4,40.65175936,-121.4602495,1788.48999,1.1589,53635.5,-0.4352,0.1486,1673.699951,0.2763,0.0078,5.7118,272.498811,1386.51001,3.7856,0.0178,6175.1626,6.6154,Perennial,0,0,0,11.0102,1.8647,1.328,0,0,0.0433,2.333162423,1.114412151,0.733970197,0,0,1,0,0,0,0,0,NA,NA,FALSE,TRUE,129.6323,0.0362,0.0166,0.1658,10.1524,1339.229,257.439,97.3037,13.0046,171.2135,0,0,0,0,100,185.32504,3175,4,NA,NA,2.435364612,Not detected,0,17,60,192.8054545,192.8054545,Intermediate,Missing,Missing,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,SNws,Other,Other
SEDTMDL_101,El Dorado,5514.340101,West_Sierra,SNws,SN,SNws,SNws,5,5,38.84827938,-120.3771894,1362.780029,1.4934,122269.1016,-1.5272,0.1264,1814.300049,0.1559,0.2167,8.7719,64.165877,1493.219971,1.4977,0.0245,4274.4077,3.0223,Perennial,0,0,0,10.0577,2.806,1.4168,0.3203,0.0225,0.014,2.754833293,1.164538999,0.667846086,0,1,4,0,0,0,0,0,NA,NA,FALSE,TRUE,113.9573,0.0568,0.0175,0.2269,8.3038,1363.8085,254.7342,86.0201,12.9246,157.9031,0,100,0,0,0,43.18986,2856,3,NA,NA,1.807304134,Not detected,0,7,50,249,249,Intermediate,Missing,Missing,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,SNws,Other,Other
SEDTMDL_102,Madera,6539.310102,West_Sierra,SNws,SN,SNws,SNws,5,5,37.40076497,-119.6258299,1073.619995,1.464,90611.5,-1.6403,0.2279,1898.699951,0.1659,0.0114,3.6311,31.217797,1011.380005,1.8388,0.0278,2019.9364,3.7706,Perennial,0,0,0,2.8043,2.1861,2.1306,0,0,0,3.514118884,1.208084581,1.368254504,0,3,4,0,0,1,1,0,NA,NA,FALSE,TRUE,150.1896,0.0374,0.0114,0.192,2,1104.5616,296.2778,58.2105,9.0211,131.8936,0,100,0,0,0,21.25933,2085,2,NA,NA,1.494402252,Not detected,0,10.59686275,59,432.12,432.12,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Fail,SNws,Other,Other
SEDTMDL_104,Plumas,5518.520101,West_Sierra,SNws,SN,SNws,SNws,5,5,39.92841972,-121.0449261,994.4000244,1.476,108841.7969,-1.0618,0.1357,1831.900024,0.1743,0.0586,5.7029,43.186824,1135.599976,6.8149,0.0494,3755.5625,4.1178,Perennial,0.2833,0.0205,0.0104,0,1.6467,1.9422,0,0.0986,0.1188,0.838101122,1.106776848,0.81414728,2,13,14,0,0,0,0,0,NA,NA,FALSE,TRUE,120.0034,0.0428,0.0253,0.2094,5.6481,1474.1718,289.7592,88.8261,12.4855,152.9063,0,0,0,100,0,2.25684,2130,2,NA,NA,1.635351267,Not detected,0,23,114.4166667,355.4644444,355.4644444,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,SNws,Other,Other
SEDTMDL_109,Alpine,8633.200005,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,38.77915934,-119.9180264,1147.620117,1.5836,74125.29688,-1.7244,0.1132,1299.599976,0.1706,0.0094,19.3999,27.905959,2156.379883,1.7839,0.0261,4663.1074,3.8875,Perennial,0,0,0,2.8497,0.1545,0.0709,1.2953,0.0702,0.0322,2.250061505,0.582512356,0.267477425,1,1,1,0,0,0,0,0,NA,NA,FALSE,TRUE,152.7083,0.0713,0.0126,0.2514,15.8182,950.7778,216.3333,85.5765,11.9765,177.5814,0,100,0,0,0,14.3917,3304,2,NA,NA,1.445696952,Not detected,0,8.465903614,32,139,139,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,SNcl,Other,Other
SEDTMDL_111,Santa Cruz,3304.120202,Coastal_Chaparral,CHco,CH,CHco,CHco,1,1,37.02961929,-122.0575891,909.8300018,1.4626,106724.2031,-0.836,0.1898,2224.5,0.1223,0.0475,4.5676,288.40046,73.16999817,4.651,0.894,927.6685,12.0085,Perennial,0,0.46,0.0571,9.7301,26.063,11.8615,0.6842,8.2216,1.4732,3.356080482,5.947014302,4.212702558,0,57,270,0,0.121065372,6,7,0,NA,NA,FALSE,TRUE,75.9356,0.0439,0.037,0.2554,1.9253,1176.7185,283.5776,66.3026,11.3904,62.526,74.4426343,0,0,100,0,115.88316,983,4,NA,NA,2.459995949,Not detected,0,46.728,322,1161.448,2000,Stressed,Missing,Missing,Pass,Fail,Fail,Fail,Fail,Fail,Fail,Pass,Fail,CH,Calibration,StressCal
SEDTMDL_112,Santa Cruz,3304.110202,Coastal_Chaparral,CHco,CH,CHco,CHco,1,1,37.05390848,-122.2274401,790.4,1.4583,90042.89844,-1.1372,0.1905,2003.400024,0.1426,0.0352,4.4789,74.512972,16.6,4.1556,0.7015,1001.6537,10.8704,Perennial,0.6698,0.4442,0.1776,3.349,1.8558,1.4822,0.6028,0.0339,0.0713,3.095617033,2.411231234,2.573741085,0,11,17,0,0.139275769,0,0,0,NA,NA,FALSE,TRUE,99.6432,0.0439,0.0373,0.2557,2.75,1259.4852,264.3296,76.7174,13.1,62.0568,100,0,0,100,0,29.61112,807,3,NA,NA,1.872231886,Not detected,0,21,281.875,990.8153846,990.8153846,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Fail,Fail,Fail,Pass,Pass,CHco,Other,Other
SEDTMDL_12,Shasta,5526.330202,West_Sierra,SNws,SN,SNws,SNws,5,4,40.87041444,-121.6852783,1671.080017,1.1944,69522,-0.1899,0.161,1880.199951,0.2724,0.0618,3.9509,222.858462,966.9199829,3.7647,0.0241,5437.3232,6.4126,Perennial,0,7.2459,1.1478,7.3942,2.598,0.8848,0.102,1.1142,0.2157,4.37589387,4.571206593,2.616953711,0,4,12,0,0,0,0,0,NA,NA,FALSE,TRUE,130.8673,0.0341,0.0137,0.1515,7.4382,1275.8755,276.221,101.0607,14.1951,164.5749,0,0,0,0,100,129.78375,2638,3,NA,NA,2.348029129,Not detected,0,23,80,257.7016667,257.7016667,Intermediate,Missing,Missing,Fail,Pass,Fail,Fail,Fail,Pass,Pass,Pass,Pass,SNws,Other,Other
SEDTMDL_17,Shasta,5526.140101,Deserts_Modoc,DM,DM,DM,DMmo,9,4,40.86047942,-121.8383309,935.3699951,1.209,174374.0938,-0.3286,0.157,1805.599976,0.2834,0.0077,2.475,57.864781,1129.630005,3.9877,0.0193,6198.7637,6.7466,Perennial,0,0,0,5.4972,1.686,1.0078,0,0.132,0.0715,4.139040976,2.274359439,2.41803923,0,2,3,0,0,0,0,0,NA,NA,FALSE,TRUE,139.918,0.0333,0.0128,0.1464,8.1449,1514.7693,277.9565,97.95,13.5444,158.5225,0,0,0,0,100,42.8074,2065,3,NA,NA,1.762414314,Not detected,0,23,77.5060241,264.8057143,264.8057143,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,DMmo,Other,Other
SEDTMDL_22,Siskiyou,5505.240201,Deserts_Modoc,DM,DM,DM,DMmo,9,4,41.25562004,-121.8802742,733.2800293,1.1679,146912.2031,-0.3253,0.1533,1799.900024,0.2823,0.007,7.2226,156.057195,1159.719971,3.9406,0.0184,4768.6475,6.7602,Perennial,0,0,0,0,1.5985,1.1177,0,0.013,0.0029,1.985103672,3.250464497,2.771274726,0,0,7,0,0,0,0,0,NA,NA,FALSE,TRUE,139.5186,0.032,0.0096,0.1297,5.139,1345.014,277.6577,109.1342,15.3774,148.8669,0,0,0,0,100,96.20592,1893,3,NA,NA,2.193283797,Not detected,0,20,80,271.4088,271.4088,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,DMmo,Other,Other
SEDTMDL_24,Tehama,5509.420101,West_Sierra,SNws,SN,SNws,SNws,5,4,40.3235819,-121.5183856,1750.75,1.3332,119683.2969,-0.3721,0.1869,1572.300049,0.2786,0.0086,6.2636,66.086193,1391.25,3.8454,0.0182,7894.1597,6.6328,Perennial,0,0,0,5.3716,5.546,3.5292,0,0.3428,0.0858,2.631305647,1.30970652,0.595127911,0,11,17,0,0,0,0,0,NA,NA,FALSE,TRUE,134.4276,0.0368,0.0194,0.1768,9.275,2190.5894,247.825,111.9397,15.5276,175.1787,0,0,0,0,100,44.2995,3142,3,NA,NA,1.820110734,Not detected,0,11.66454545,49.3,169.76,169.76,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,SNws,Other,Other
SEDTMDL_30,Plumas,5518.440303,West_Sierra,SNws,SN,SNws,SNws,5,4,40.3637338,-121.3065175,1276.930054,1.1589,90139.79688,-0.3282,0.1429,1508.400024,0.2771,0.0074,5.0747,111.67251,1520.069946,3.9815,0.0192,6763.9282,6.7484,Perennial,0,0.04,0.004,0,0,1.051,0,0,0,2.191845997,0.749533703,0.443961634,0,0,4,0,0,0,0,0,NA,NA,FALSE,TRUE,139.8647,0.0379,0.0187,0.1768,9.8603,1859.5479,250.2206,98.3812,13.2933,174.6087,0,0,0,0,100,52.0798,2797,3,NA,NA,2.047946278,Not detected,0,12,50,162,162,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,SNws,Other,Other
SEDTMDL_39,Nevada,8635.200302,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,39.39659841,-120.1877266,996.3399658,1.4026,68261.70313,-0.9948,0.1719,1491.400024,0.2183,0.0437,4.842,73.043506,1764.660034,2.4893,0.0227,4397.8994,4.7503,Perennial,0,0,0,1.4458,1.1175,0.3006,4.1767,0.508,0.1454,2.338815621,0.627952144,0.929643785,0,1,8,0,0,0,0,0,NA,NA,FALSE,TRUE,96.0734,0.053,0.0167,0.2054,12.1236,1097.882,240.7079,82.0446,11.0223,185.3565,0,4.502932838,0,0,95.49705949,54.59644,2761,3,NA,NA,1.863581611,Not detected,0,15,81,219,219,Intermediate,Missing,Missing,Pass,Fail,Pass,Pass,Fail,Pass,Pass,Pass,Pass,SNcl,Other,Other
SEDTMDL_4,El Dorado,6532.230301,West_Sierra,SNws,SN,SNws,SNws,5,5,38.65129802,-120.4104707,818.1199951,1.1092,123042.1016,-1.1746,0.1497,1850.300049,0.2226,0.0094,6.6894,50.968067,1532.880005,2.4955,0.0196,3991.8591,4.8173,Perennial,0,0,0,7.8411,0.792,0.4291,0.2614,0.0264,0.0141,2.139380949,0.479162101,0.534031083,2,8,14,0,0,0,0,0,NA,NA,FALSE,TRUE,104.6758,0.0544,0.019,0.234,7.0968,1374.3051,266.1613,81.2372,11.2115,148.5063,0,28.92968262,0,0,71.07018607,27.70555,2351,2,NA,NA,1.707298163,Not detected,0,12,74.375,255,255,Intermediate,Missing,Missing,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,SNws,Other,Other
SEDTMDL_40,Nevada,8636.000301,Central_Lahontan,SNcl,SN,SNcl,SNcl,5,5,39.43233378,-120.2023175,785.3299561,1.3071,68261.70313,-0.924,0.2092,1491.400024,0.2002,0.2874,3.565,37.739019,1864.670044,2.2006,0.0173,3890.2405,3.8726,Perennial,0,0,0,1.4835,0.1787,0.0859,4.5853,0.6105,0.2933,2.648053529,0.682947203,0.755763812,1,1,1,0,0,0,0,0,NA,NA,FALSE,TRUE,57.0528,0.0533,0.0165,0.2049,11.6047,929.0682,242,79.0508,10.822,186.8475,0,0,0,0,100,20.1849,2650,2,NA,NA,1.576790607,Not detected,0,20,128,249,249,Intermediate,Missing,Missing,Pass,Fail,Pass,Pass,Fail,Pass,Pass,Pass,Pass,SNcl,Other,Other
SEDTMDL_41,Lassen,8637.200202,West_Sierra,SNws,SN,SNws,SNws,5,5,40.40566166,-120.8213738,999.7299805,1.3873,62699.5,-0.3278,0.1553,1556.099976,0.2812,0.007,3.6405,286.512189,1455.27002,3.9277,0.0185,3276.8198,6.7538,Perennial,0,0,0,0,1.1147,1.0143,0,0,0,0,1.809553249,2.178328348,0,3,21,0,0.122249384,0,0,0,NA,NA,FALSE,TRUE,139.4327,0.0409,0.0181,0.1818,10.886,956.6786,265.0585,73.7503,10.0777,170.8348,0,0,0,0,100,73.96423,2455,3,NA,NA,2.457143103,Not detected,0,23,102,369.13,369.13,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Fail,Pass,Fail,Pass,Pass,SNws,Other,Other
SEDTMDL_42,Lassen,8637.2004,West_Sierra,SNws,SN,SNws,SNws,5,4,40.42028421,-120.6746289,1158.540039,1.3998,30507.90039,-0.3938,0.1467,1738,0.2651,0.0114,3.7855,452.018919,1296.459961,3.6721,0.0247,3103.5759,6.2303,Perennial,0,0,0.0022,2.7027,2.4635,1.0697,10.1351,1.333,0.0599,4.236964738,2.583893652,2.201229962,0,0,34,0,0.050025013,0,0,0,NA,NA,FALSE,TRUE,133.4663,0.0418,0.0181,0.1842,8.9677,853.9299,267.6158,72.7854,10.1202,167.7135,0,1.044624416,0,0.198398775,98.7569725,115.88506,2455,4,NA,NA,2.655156612,Not detected,0,23,102,364,364,Intermediate,Missing,Missing,Pass,Fail,Fail,Pass,Fail,Pass,Pass,Pass,Pass,SNws,Other,Other
SEDTMDL_43,Mono,8630.400102,Central_Lahontan,SNcl,SN,SNcl,SNcl,13,13,38.28078763,-119.2949253,1489.130005,1.5338,28401.40039,-0.8158,0.1278,1529.5,0.2088,0.1107,11.5169,139.508979,2015.869995,2.5837,0.0295,4709.8208,4.6972,Perennial,0,1.291,0.2426,4.1035,1.3288,0.5174,3.2828,0.6661,0.311,0.760860408,0.580297861,0.273118263,0,7,12,0,0,0,0,0,NA,NA,FALSE,TRUE,117.85,0.0687,0.0112,0.2508,14.1205,574.5911,230.3916,62.2731,7.9213,185.9603,0,0,0,0,100,74.8662,3505,3,NA,NA,2.14460216,Not detected,0,20,85,355.32,355.32,Intermediate,Missing,Missing,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,SNcl,Other,Other
