metric,status_code,status,alteration_type,median_in_iqr,comid,gageid
Peak_Dur_2,-1,likely_altered,high,FALSE,20351625,11046250
Peak_Dur_5,-1,likely_altered,high,FALSE,20351625,11046250
Peak_10,-1,likely_altered,low,FALSE,20351625,11046250
Peak_2,-1,likely_altered,low,FALSE,20351625,11046250
Peak_5,1,likely_unaltered,none_found,FALSE,20351625,11046250
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,20351625,11046250
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,20351625,11046250
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,20351625,11046250
DS_Dur_WS,NA,not_enough_data,undeterminable,NA,20350869,11046360
DS_Tim,1,likely_unaltered,none_found,FALSE,20350869,11046360
DS_Mag_50,NA,not_enough_data,undeterminable,NA,20350869,11046360
DS_Mag_90,NA,not_enough_data,undeterminable,NA,20350869,11046360
FA_Dur,0,indeterminate,unknown,TRUE,20350869,11046360
FA_Mag,1,likely_unaltered,none_found,TRUE,20350869,11046360
FA_Tim,1,likely_unaltered,none_found,FALSE,20350869,11046360
SP_ROC,1,likely_unaltered,none_found,FALSE,20350869,11046360
SP_Dur,1,likely_unaltered,none_found,TRUE,20350869,11046360
SP_Mag,-1,likely_altered,high,FALSE,20350869,11046360
SP_Tim,1,likely_unaltered,none_found,FALSE,20350869,11046360
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,20350869,11046360
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,20350869,11046360
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,20350869,11046360
Wet_Tim,1,likely_unaltered,none_found,FALSE,20350869,11046360
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,20350869,11046360
Peak_Dur_2,-1,likely_altered,high,FALSE,20350869,11046360
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,20350869,11046360
Peak_10,1,likely_unaltered,none_found,FALSE,20350869,11046360
Peak_2,-1,likely_altered,low,FALSE,20350869,11046360
Peak_5,1,likely_unaltered,none_found,FALSE,20350869,11046360
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,20350869,11046360
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,20350869,11046360
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,20350869,11046360
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,20348919,11046530
DS_Tim,1,likely_unaltered,none_found,TRUE,20348919,11046530
DS_Mag_50,1,likely_unaltered,none_found,FALSE,20348919,11046530
DS_Mag_90,0,indeterminate,unknown,TRUE,20348919,11046530
FA_Dur,1,likely_unaltered,none_found,TRUE,20348919,11046530
FA_Mag,1,likely_unaltered,none_found,FALSE,20348919,11046530
FA_Tim,1,likely_unaltered,none_found,TRUE,20348919,11046530
SP_ROC,1,likely_unaltered,none_found,FALSE,20348919,11046530
SP_Dur,1,likely_unaltered,none_found,TRUE,20348919,11046530
SP_Mag,1,likely_unaltered,none_found,TRUE,20348919,11046530
SP_Tim,1,likely_unaltered,none_found,TRUE,20348919,11046530
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,20348919,11046530
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,20348919,11046530
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,20348919,11046530
Wet_Tim,1,likely_unaltered,none_found,TRUE,20348919,11046530
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,20348919,11046530
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,20348919,11046530
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,20348919,11046530
Peak_10,-1,likely_altered,high,FALSE,20348919,11046530
Peak_2,1,likely_unaltered,none_found,FALSE,20348919,11046530
Peak_5,1,likely_unaltered,none_found,FALSE,20348919,11046530
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,20348919,11046530
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,20348919,11046530
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,20348919,11046530
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,20350681,11047300
DS_Tim,1,likely_unaltered,none_found,TRUE,20350681,11047300
DS_Mag_50,-1,likely_altered,high,FALSE,20350681,11047300
DS_Mag_90,1,likely_unaltered,none_found,FALSE,20350681,11047300
FA_Dur,1,likely_unaltered,none_found,TRUE,20350681,11047300
FA_Mag,1,likely_unaltered,none_found,TRUE,20350681,11047300
FA_Tim,1,likely_unaltered,none_found,FALSE,20350681,11047300
SP_ROC,1,likely_unaltered,none_found,FALSE,20350681,11047300
SP_Dur,1,likely_unaltered,none_found,TRUE,20350681,11047300
SP_Mag,1,likely_unaltered,none_found,FALSE,20350681,11047300
SP_Tim,1,likely_unaltered,none_found,FALSE,20350681,11047300
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,20350681,11047300
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,20350681,11047300
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,20350681,11047300
Wet_Tim,1,likely_unaltered,none_found,FALSE,20350681,11047300
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,20350681,11047300
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,20350681,11047300
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,20350681,11047300
Peak_10,-1,likely_altered,high,FALSE,20350681,11047300
Peak_2,-1,likely_altered,high,FALSE,20350681,11047300
Peak_5,-1,likely_altered,high,FALSE,20350681,11047300
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,20350681,11047300
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,20350681,11047300
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,20350681,11047300
DS_Dur_WS,NA,not_enough_data,undeterminable,NA,20355400,11048200
DS_Tim,NA,not_enough_data,undeterminable,NA,20355400,11048200
DS_Mag_50,NA,not_enough_data,undeterminable,NA,20355400,11048200
DS_Mag_90,NA,not_enough_data,undeterminable,NA,20355400,11048200
FA_Mag,NA,not_enough_data,undeterminable,NA,20355400,11048200
FA_Tim,NA,not_enough_data,undeterminable,NA,20355400,11048200
SP_Dur,NA,not_enough_data,undeterminable,NA,20355400,11048200
SP_Mag,NA,not_enough_data,undeterminable,NA,20355400,11048200
SP_Tim,NA,not_enough_data,undeterminable,NA,20355400,11048200
Wet_BFL_Dur,NA,not_enough_data,undeterminable,NA,20355400,11048200
Wet_BFL_Mag_10,NA,not_enough_data,undeterminable,NA,20355400,11048200
Wet_BFL_Mag_50,NA,not_enough_data,undeterminable,NA,20355400,11048200
Wet_Tim,NA,not_enough_data,undeterminable,NA,20355400,11048200
Peak_10,NA,not_enough_data,undeterminable,NA,20355400,11048200
Peak_2,NA,not_enough_data,undeterminable,NA,20355400,11048200
Peak_5,NA,not_enough_data,undeterminable,NA,20355400,11048200
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,20357218,11048400
DS_Tim,1,likely_unaltered,none_found,TRUE,20357218,11048400
DS_Mag_50,1,likely_unaltered,none_found,TRUE,20357218,11048400
DS_Mag_90,-1,likely_altered,high,FALSE,20357218,11048400
FA_Mag,1,likely_unaltered,none_found,FALSE,20357218,11048400
FA_Tim,1,likely_unaltered,none_found,TRUE,20357218,11048400
SP_Dur,1,likely_unaltered,none_found,TRUE,20357218,11048400
SP_Mag,1,likely_unaltered,none_found,FALSE,20357218,11048400
SP_Tim,1,likely_unaltered,none_found,FALSE,20357218,11048400
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,20357218,11048400
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,20357218,11048400
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,20357218,11048400
Wet_Tim,1,likely_unaltered,none_found,TRUE,20357218,11048400
Peak_10,1,likely_unaltered,none_found,TRUE,20357218,11048400
Peak_2,-1,likely_altered,high,FALSE,20357218,11048400
Peak_5,1,likely_unaltered,none_found,TRUE,20357218,11048400
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,20355520,11048600
DS_Tim,1,likely_unaltered,none_found,TRUE,20355520,11048600
DS_Mag_50,-1,likely_altered,high,FALSE,20355520,11048600
DS_Mag_90,-1,likely_altered,high,FALSE,20355520,11048600
FA_Dur,1,likely_unaltered,none_found,FALSE,20355520,11048600
FA_Mag,1,likely_unaltered,none_found,FALSE,20355520,11048600
FA_Tim,1,likely_unaltered,none_found,TRUE,20355520,11048600
SP_ROC,1,likely_unaltered,none_found,TRUE,20355520,11048600
SP_Dur,1,likely_unaltered,none_found,TRUE,20355520,11048600
SP_Mag,1,likely_unaltered,none_found,FALSE,20355520,11048600
SP_Tim,1,likely_unaltered,none_found,TRUE,20355520,11048600
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,20355520,11048600
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,20355520,11048600
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,20355520,11048600
Wet_Tim,1,likely_unaltered,none_found,FALSE,20355520,11048600
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,20355520,11048600
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,20355520,11048600
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,20355520,11048600
Peak_10,-1,likely_altered,high,FALSE,20355520,11048600
Peak_2,-1,likely_altered,high,FALSE,20355520,11048600
Peak_5,1,likely_unaltered,none_found,FALSE,20355520,11048600
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,20355520,11048600
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,20355520,11048600
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,20355520,11048600
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22555498,11049250
DS_Tim,1,likely_unaltered,none_found,TRUE,22555498,11049250
DS_Mag_50,-1,likely_altered,low,FALSE,22555498,11049250
DS_Mag_90,-1,likely_altered,low,FALSE,22555498,11049250
FA_Dur,-1,likely_altered,high,FALSE,22555498,11049250
FA_Mag,-1,likely_altered,low,FALSE,22555498,11049250
FA_Tim,1,likely_unaltered,none_found,TRUE,22555498,11049250
SP_ROC,-1,likely_altered,high,FALSE,22555498,11049250
SP_Dur,1,likely_unaltered,none_found,FALSE,22555498,11049250
SP_Mag,-1,likely_altered,low,FALSE,22555498,11049250
SP_Tim,1,likely_unaltered,none_found,TRUE,22555498,11049250
Wet_BFL_Dur,0,indeterminate,unknown,TRUE,22555498,11049250
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,22555498,11049250
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,22555498,11049250
Wet_Tim,1,likely_unaltered,none_found,FALSE,22555498,11049250
Peak_Dur_10,-1,likely_altered,high,FALSE,22555498,11049250
Peak_Dur_2,-1,likely_altered,high,FALSE,22555498,11049250
Peak_Dur_5,-1,likely_altered,high,FALSE,22555498,11049250
Peak_10,-1,likely_altered,low,FALSE,22555498,11049250
Peak_2,-1,likely_altered,low,FALSE,22555498,11049250
Peak_5,-1,likely_altered,low,FALSE,22555498,11049250
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22555498,11049250
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22555498,11049250
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22555498,11049250
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22558244,11049500
DS_Tim,1,likely_unaltered,none_found,TRUE,22558244,11049500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22558244,11049500
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22558244,11049500
FA_Dur,1,likely_unaltered,none_found,TRUE,22558244,11049500
FA_Mag,1,likely_unaltered,none_found,FALSE,22558244,11049500
FA_Tim,1,likely_unaltered,none_found,TRUE,22558244,11049500
SP_ROC,-1,likely_altered,low,FALSE,22558244,11049500
SP_Dur,1,likely_unaltered,none_found,FALSE,22558244,11049500
SP_Mag,-1,likely_altered,low,FALSE,22558244,11049500
SP_Tim,1,likely_unaltered,none_found,TRUE,22558244,11049500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22558244,11049500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,22558244,11049500
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,22558244,11049500
Wet_Tim,1,likely_unaltered,none_found,FALSE,22558244,11049500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22558244,11049500
Peak_Dur_2,-1,likely_altered,high,FALSE,22558244,11049500
Peak_Dur_5,-1,likely_altered,high,FALSE,22558244,11049500
Peak_10,-1,likely_altered,low,FALSE,22558244,11049500
Peak_2,-1,likely_altered,low,FALSE,22558244,11049500
Peak_5,-1,likely_altered,low,FALSE,22558244,11049500
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,22558244,11049500
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,22558244,11049500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22558244,11049500
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,22558244,11049590
DS_Tim,0,indeterminate,late,FALSE,22558244,11049590
DS_Mag_50,-1,likely_altered,low,FALSE,22558244,11049590
DS_Mag_90,-1,likely_altered,low,FALSE,22558244,11049590
FA_Dur,1,likely_unaltered,none_found,TRUE,22558244,11049590
FA_Mag,-1,likely_altered,low,FALSE,22558244,11049590
FA_Tim,1,likely_unaltered,none_found,FALSE,22558244,11049590
SP_ROC,-1,likely_altered,high,FALSE,22558244,11049590
SP_Dur,1,likely_unaltered,none_found,FALSE,22558244,11049590
SP_Mag,-1,likely_altered,low,FALSE,22558244,11049590
SP_Tim,0,indeterminate,early,FALSE,22558244,11049590
Wet_BFL_Dur,0,indeterminate,low,FALSE,22558244,11049590
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22558244,11049590
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22558244,11049590
Wet_Tim,0,indeterminate,unknown,TRUE,22558244,11049590
Peak_Dur_10,-1,likely_altered,high,FALSE,22558244,11049590
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22558244,11049590
Peak_Dur_5,-1,likely_altered,high,FALSE,22558244,11049590
Peak_10,-1,likely_altered,low,FALSE,22558244,11049590
Peak_2,-1,likely_altered,low,FALSE,22558244,11049590
Peak_5,-1,likely_altered,low,FALSE,22558244,11049590
Peak_Fre_10,-1,likely_altered,high,FALSE,22558244,11049590
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22558244,11049590
Peak_Fre_5,-1,likely_altered,high,FALSE,22558244,11049590
DS_Dur_WS,-1,likely_altered,high,FALSE,22558244,11051499
DS_Tim,1,likely_unaltered,none_found,FALSE,22558244,11051499
DS_Mag_50,-1,likely_altered,low,FALSE,22558244,11051499
DS_Mag_90,-1,likely_altered,low,FALSE,22558244,11051499
FA_Dur,1,likely_unaltered,none_found,TRUE,22558244,11051499
FA_Mag,-1,likely_altered,low,FALSE,22558244,11051499
FA_Tim,1,likely_unaltered,none_found,TRUE,22558244,11051499
SP_ROC,0,indeterminate,unknown,TRUE,22558244,11051499
SP_Dur,1,likely_unaltered,none_found,TRUE,22558244,11051499
SP_Mag,1,likely_unaltered,none_found,TRUE,22558244,11051499
SP_Tim,1,likely_unaltered,none_found,TRUE,22558244,11051499
Wet_BFL_Dur,-1,likely_altered,low,FALSE,22558244,11051499
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,22558244,11051499
Wet_BFL_Mag_50,0,indeterminate,unknown,TRUE,22558244,11051499
Wet_Tim,0,indeterminate,late,FALSE,22558244,11051499
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,22558244,11051499
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,22558244,11051499
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22558244,11051499
Peak_10,-1,likely_altered,low,FALSE,22558244,11051499
Peak_2,-1,likely_altered,low,FALSE,22558244,11051499
Peak_5,-1,likely_altered,low,FALSE,22558244,11051499
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,22558244,11051499
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22558244,11051499
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22558244,11051499
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22558244,11051500
DS_Tim,1,likely_unaltered,none_found,TRUE,22558244,11051500
DS_Mag_50,1,likely_unaltered,none_found,FALSE,22558244,11051500
DS_Mag_90,1,likely_unaltered,none_found,FALSE,22558244,11051500
FA_Dur,1,likely_unaltered,none_found,TRUE,22558244,11051500
FA_Mag,-1,likely_altered,low,FALSE,22558244,11051500
FA_Tim,1,likely_unaltered,none_found,FALSE,22558244,11051500
SP_ROC,1,likely_unaltered,none_found,TRUE,22558244,11051500
SP_Dur,1,likely_unaltered,none_found,FALSE,22558244,11051500
SP_Mag,1,likely_unaltered,none_found,FALSE,22558244,11051500
SP_Tim,1,likely_unaltered,none_found,FALSE,22558244,11051500
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,22558244,11051500
Wet_BFL_Mag_10,0,indeterminate,low,FALSE,22558244,11051500
Wet_BFL_Mag_50,0,indeterminate,low,FALSE,22558244,11051500
Wet_Tim,1,likely_unaltered,none_found,TRUE,22558244,11051500
Peak_Dur_10,-1,likely_altered,high,FALSE,22558244,11051500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22558244,11051500
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,22558244,11051500
Peak_10,-1,likely_altered,low,FALSE,22558244,11051500
Peak_2,-1,likely_altered,low,FALSE,22558244,11051500
Peak_5,-1,likely_altered,low,FALSE,22558244,11051500
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,22558244,11051500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22558244,11051500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22558244,11051500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22558244,11051501
DS_Tim,1,likely_unaltered,none_found,TRUE,22558244,11051501
DS_Mag_50,1,likely_unaltered,none_found,TRUE,22558244,11051501
DS_Mag_90,1,likely_unaltered,none_found,TRUE,22558244,11051501
FA_Dur,1,likely_unaltered,none_found,FALSE,22558244,11051501
FA_Mag,1,likely_unaltered,none_found,TRUE,22558244,11051501
FA_Tim,1,likely_unaltered,none_found,TRUE,22558244,11051501
SP_ROC,-1,likely_altered,low,FALSE,22558244,11051501
SP_Dur,1,likely_unaltered,none_found,FALSE,22558244,11051501
SP_Mag,1,likely_unaltered,none_found,TRUE,22558244,11051501
SP_Tim,1,likely_unaltered,none_found,FALSE,22558244,11051501
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22558244,11051501
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,22558244,11051501
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,22558244,11051501
Wet_Tim,1,likely_unaltered,none_found,TRUE,22558244,11051501
Peak_Dur_10,-1,likely_altered,high,FALSE,22558244,11051501
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22558244,11051501
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,22558244,11051501
Peak_10,-1,likely_altered,low,FALSE,22558244,11051501
Peak_2,-1,likely_altered,low,FALSE,22558244,11051501
Peak_5,-1,likely_altered,low,FALSE,22558244,11051501
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,22558244,11051501
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22558244,11051501
Peak_Fre_5,1,likely_unaltered,none_found,FALSE,22558244,11051501
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22558244,11051502
DS_Tim,1,likely_unaltered,none_found,TRUE,22558244,11051502
DS_Mag_50,-1,likely_altered,low,FALSE,22558244,11051502
DS_Mag_90,-1,likely_altered,low,FALSE,22558244,11051502
FA_Dur,1,likely_unaltered,none_found,TRUE,22558244,11051502
FA_Mag,-1,likely_altered,low,FALSE,22558244,11051502
FA_Tim,1,likely_unaltered,none_found,FALSE,22558244,11051502
SP_ROC,1,likely_unaltered,none_found,TRUE,22558244,11051502
SP_Dur,1,likely_unaltered,none_found,TRUE,22558244,11051502
SP_Mag,-1,likely_altered,low,FALSE,22558244,11051502
SP_Tim,0,indeterminate,late,FALSE,22558244,11051502
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22558244,11051502
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22558244,11051502
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22558244,11051502
Wet_Tim,0,indeterminate,unknown,TRUE,22558244,11051502
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,22558244,11051502
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,22558244,11051502
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,22558244,11051502
Peak_10,-1,likely_altered,low,FALSE,22558244,11051502
Peak_2,-1,likely_altered,low,FALSE,22558244,11051502
Peak_5,-1,likely_altered,low,FALSE,22558244,11051502
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,22558244,11051502
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22558244,11051502
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,22558244,11051502
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,22556090,11053000
DS_Tim,-1,likely_altered,late,FALSE,22556090,11053000
DS_Mag_50,1,likely_unaltered,none_found,FALSE,22556090,11053000
DS_Mag_90,1,likely_unaltered,none_found,FALSE,22556090,11053000
FA_Dur,1,likely_unaltered,none_found,FALSE,22556090,11053000
FA_Mag,-1,likely_altered,low,FALSE,22556090,11053000
FA_Tim,1,likely_unaltered,none_found,TRUE,22556090,11053000
SP_ROC,1,likely_unaltered,none_found,TRUE,22556090,11053000
SP_Dur,1,likely_unaltered,none_found,TRUE,22556090,11053000
SP_Mag,-1,likely_altered,low,FALSE,22556090,11053000
SP_Tim,0,indeterminate,unknown,TRUE,22556090,11053000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,22556090,11053000
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22556090,11053000
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,22556090,11053000
Wet_Tim,1,likely_unaltered,none_found,TRUE,22556090,11053000
Peak_Dur_10,-1,likely_altered,high,FALSE,22556090,11053000
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,22556090,11053000
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,22556090,11053000
Peak_10,-1,likely_altered,low,FALSE,22556090,11053000
Peak_2,-1,likely_altered,low,FALSE,22556090,11053000
Peak_5,-1,likely_altered,low,FALSE,22556090,11053000
Peak_Fre_10,-1,likely_altered,high,FALSE,22556090,11053000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,22556090,11053000
Peak_Fre_5,-1,likely_altered,high,FALSE,22556090,11053000
DS_Dur_WS,-1,likely_altered,low,FALSE,22555914,11055350
DS_Tim,-1,likely_altered,late,FALSE,22555914,11055350
DS_Mag_50,-1,likely_altered,high,FALSE,22555914,11055350
DS_Mag_90,-1,likely_altered,high,FALSE,22555914,11055350
FA_Mag,1,likely_unaltered,none_found,TRUE,22555914,11055350
FA_Tim,1,likely_unaltered,none_found,TRUE,22555914,11055350
SP_Dur,1,likely_unaltered,none_found,TRUE,22555914,11055350
SP_Mag,1,likely_unaltered,none_found,TRUE,22555914,11055350
SP_Tim,-1,likely_altered,late,FALSE,22555914,11055350
Wet_BFL_Dur,-1,likely_altered,high,FALSE,22555914,11055350
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,22555914,11055350
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,22555914,11055350
Wet_Tim,1,likely_unaltered,none_found,FALSE,22555914,11055350
