agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,date_begin,date_end,count_nu,geometry,total_yrs,total_post1980
USGS,11404380,CAMP C NR PULGA CA,ST,39.82932878,-121.4241347,S,NAD83, 2180, 40,NGVD29,18020121,dv,00060,00003,238146,1999-12-03,2018-09-29,1599,"c(-121.4241347, 39.82932878)",19,38
USGS,11404500,NF FEATHER R A PULGA CA,ST,39.79432869,-121.4516352,F,NAD83, 1305.62,.01,NGVD29,18020121,dv,00060,00003,213656,1911-04-01,2019-09-30,39265,"c(-121.4516352, 39.79432869)",108,39
USGS,11404900,POE PH BL POE DAM NR JARBO GAP CA,ST,39.72294017,-121.469413,F,NAD83,NA,NA,NA,18020121,dv,00060,00003,213658,1967-10-01,2019-09-30,18993,"c(-121.469413, 39.72294017)",52,39
USGS,11405120,PHILBROOK C BL PHILBROOK DAM NR BUTTE MEADOWS CA,ST,40.02988234,-121.4777494,F,NAD83,NA,NA,NA,18020121,dv,00060,00003,217897,1989-07-18,2019-09-30,6769,"c(-121.4777494, 40.02988234)",30,39
USGS,11405200,WB FEATHER R BL HENDRICKS DIV DAM CA,ST,39.9340493,-121.5296945,F,NAD83,NA,NA,NA,18020121,dv,00060,00003,217898,1986-08-27,2019-09-30,10161,"c(-121.5296945, 39.9340493)",33,39
USGS,11406810,PALERMO CN A OROVILLE DAM CA,ST,39.5329419,-121.4830236,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,217901,1968-10-01,2019-09-30,18627,"c(-121.4830236, 39.5329419)",51,39
USGS,11406818,EDWARD HYATT PH POWER RELEASE NR OROVILLE,ST,39.5354419,-121.4752457,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,10544,1974-10-01,2016-09-29,12782,"c(-121.4752457, 39.5354419)",42,36
USGS,11406819,EDWARD HYATT PH PUMPBACK NR OROVILLE CA,ST,39.5354419,-121.4752457,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,10545,1974-10-01,2008-09-29,9495,"c(-121.4752457, 39.5354419)",34,28
USGS,11406820,EDWARD HYATT PH NR OROVILLE CA,ST,39.5354419,-121.4752457,F,NAD83,NA,NA,NA,18020123,dv,00060,00003,217904,1970-10-01,2019-09-30,16801,"c(-121.4752457, 39.5354419)",49,39
USGS,11406848,THERMALITO POWER RELEASE NR OROVILLE CA,ST,39.5146084,-121.6296945,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,10549,1974-10-01,2013-09-29,12050,"c(-121.6296945, 39.5146084)",39,33
USGS,11406849,THERMALITO PH PUMPBACK NR OROVILLE CA,ST,39.5146084,-121.6296945,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,10550,1974-10-01,2013-09-29,12051,"c(-121.6296945, 39.5146084)",39,33
USGS,11406850,THERMALITO PH NR OROVILLE CA,ST,39.5146084,-121.6296945,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,217907,1970-10-01,2019-09-30,14976,"c(-121.6296945, 39.5146084)",49,39
USGS,11406880,WESTERN CN A INTAKE NR OROVILLE CA,ST,39.50516396,-121.686085,F,NAD83,NA,NA,NA,18020158,dv,00060,00003,217954,1967-11-01,2019-09-30,18960,"c(-121.686085, 39.50516396)",52,39
USGS,11406890,RICHVALE CN A INTAKE NR OROVILLE CA,ST,39.50516396,-121.686085,F,NAD83,NA,NA,NA,18020158,dv,00060,00003,217955,1968-05-01,2019-09-30,18779,"c(-121.686085, 39.50516396)",51,39
USGS,11406900,PGE LATERAL A INTAKE NR OROVILLE CA,ST,39.48933084,-121.6877516,F,NAD83,NA,NA,NA,18020158,dv,00060,00003,217956,1968-05-01,2019-09-30,18780,"c(-121.6877516, 39.48933084)",51,39
USGS,11406910,SUTTER BUTTE CN A INTAKE NR OROVILLE CA,ST,39.4504426,-121.6583058,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,217957,1967-12-01,2019-09-30,18932,"c(-121.6583058, 39.4504426)",52,39
USGS,11406920,THERMALITO AFTERBAY REL TO FEATHER R NR OROVILLE,ST,39.4562759,-121.637194,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,217958,1967-11-16,2019-09-30,18947,"c(-121.637194, 39.4562759)",52,39
USGS,11406930,DIV TO FEATHER R FISH HATCHERY NR OROVILLE CA,ST,39.51794185,-121.5541368,S,NAD83,NA,NA,NA,18020159,dv,00060,00003,217959,1973-10-01,2019-09-30,16436,"c(-121.5541368, 39.51794185)",46,39
USGS,11407000,FEATHER R A OROVILLE CA,ST,39.52155294,-121.5477477,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,217960,1901-10-01,2019-09-30,43099,"c(-121.5477477, 39.52155294)",118,39
USGS,11407150,FEATHER R NR GRIDLEY CA,ST,39.3665551,-121.6471932,F,NAD83,NA,NA,NA,18020159,dv,00060,00003,10572,1964-10-01,1998-09-30,12418,"c(-121.6471932, 39.3665551)",34,18
USGS,11407815,M YUBA R CTRL REL FRM JCK.MDW RES NR SIERRA CTY CA,ST,39.50990117,-120.5552124,S,NAD83, 59.10, 20,NGVD29,18020125,dv,00060,00003,216822,1994-07-19,2019-09-30,9205,"c(-120.5552124, 39.50990117)",25,39
USGS,11408000,MILTON-BOWMAN TUNNEL OUTLET NR GRANITEVILLE CA,ST,39.46017837,-120.6113246,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,216823,1928-06-01,2019-09-30,33359,"c(-120.6113246, 39.46017837)",91,39
USGS,11408500,M YUBA R A MILTON CA,ST,39.52267846,-120.5824359,F,NAD83, 5700.00, 20,NGVD29,18020125,dv,00060,00003,10590,1926-02-01,1996-06-17,16412,"c(-120.5824359, 39.52267846)",70,16
USGS,11408550,M YUBA R BL MILTON DAM CA,ST,39.5218451,-120.583547,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,216825,1987-10-01,2019-09-30,11688,"c(-120.583547, 39.5218451)",32,39
USGS,11408870,LOHMAN RIDGE TU A IT NR CAMPTONVILLE CA,ST,39.412393,-120.9963405,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217673,1988-10-01,2019-09-30,11322,"c(-120.9963405, 39.412393)",31,39
USGS,11408880,M YUBA R BL OUR HOUSE DAM CA,ST,39.4115596,-120.9980072,F,NAD83, 1957.51,.01,NGVD29,18020125,dv,00060,00003,217674,1968-10-01,2019-09-30,18626,"c(-120.9980072, 39.4115596)",51,39
USGS,11409350,CAMPTONVILLE TU A IT NR CAMPTONVILLE CA,ST,39.44016966,-121.059399,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217675,1988-10-01,2019-09-30,11322,"c(-121.059399, 39.44016966)",31,39
USGS,11409400,OREGON C BL LOG CABIN DAM NR CAMPTONVILLE CA,ST,39.4393363,-121.0591211,F,NAD83, 1912.73,.01,NGVD29,18020125,dv,00060,00003,217677,1968-09-01,2019-09-30,18657,"c(-121.0591211, 39.4393363)",51,39
USGS,11410000,M YUBA R NR NORTH SAN JUAN CA,ST,39.3940587,-121.0849543,S,NAD83, 1450, 12,NGVD29,18020125,dv,00060,00003,10613,1900-07-01,2005-03-17,12527,"c(-121.0849543, 39.3940587)",105,25
USGS,11413000,N YUBA R BL GOODYEARS BAR CA,ST,39.5248937,-120.9380068,F,NAD83, 2453.00, 20,NGVD29,18020125,dv,00060,00003,10625,1930-10-01,2020-11-17,32555,"c(-120.9380068, 39.5248937)",90,40
USGS,11413250,SLATE C TUNNEL NR STRAWBERRY VALLEY CA,ST,39.6157245,-121.0519003,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217678,1962-10-01,2019-09-30,20819,"c(-121.0519003, 39.6157245)",57,39
USGS,11413300,SLATE C BL DIV DAM NR STRAWBERRY CA,ST,39.61433564,-121.0521781,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217679,1960-10-01,2019-09-30,21549,"c(-121.0521781, 39.61433564)",59,39
USGS,11413326,DEADWOOD C PP NR STRAWBERRY VALLEY CA,ST,39.53016836,-121.0952348,S,NAD83, 2050, 12,NGVD29,18020125,dv,00060,00003,217685,1994-10-01,2019-09-30,9130,"c(-121.0952348, 39.53016836)",25,39
USGS,11413399,USED FOR COMBINING 11-4132.5 + 11-4133 CA,ST,39.61433564,-121.0521781,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,10635,1962-10-01,1996-09-29,8034,"c(-121.0521781, 39.61433564)",34,16
USGS,11413510,NEW COLGATE PH NR FRENCH CORRAL CA,ST,39.3307252,-121.1907905,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217686,1966-10-01,2019-09-30,19358,"c(-121.1907905, 39.3307252)",53,39
USGS,11413517,N YUBA R LOW FLOW REL BL NEW BULLARDS BAR DAM CA,ST,39.39044696,-121.1444008,S,NAD83, 1280, 99,NGVD29,18020125,dv,00060,00003,217585,2004-09-30,2018-09-30,4935,"c(-121.1444008, 39.39044696)",14,38
USGS,11413520,N YUBA R BL NEW BULLARDS BAR DAM NR N SAN JUAN CA,ST,39.39044696,-121.1444008,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,10642,1966-08-13,2004-09-29,13928,"c(-121.1444008, 39.39044696)",38,24
USGS,11414100,FORDYCE C BL FORDYCE DAM NR CISCO CA,ST,39.37990268,-120.4993742,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213659,1966-06-09,2019-09-30,19472,"c(-120.4993742, 39.37990268)",53,39
USGS,11414154,SPAULDING NO 1 PH NR EMIGRANT GAP CA,ST,39.3243453,-120.6446562,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213954,1986-09-30,2019-09-30,12054,"c(-120.6446562, 39.3243453)",33,39
USGS,11414155,SPAULDING NO 2 PH NR EMIGRANT GAP CA,ST,39.32462307,-120.6452118,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213956,1986-09-30,2019-09-30,12054,"c(-120.6452118, 39.32462307)",33,39
USGS,11414170,DRUM CN A TUNNEL OUTLET NR EMIGRANT GAP CA,ST,39.31740077,-120.6532675,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213957,1964-10-01,2019-09-30,20088,"c(-120.6532675, 39.31740077)",55,39
USGS,11414190,DRUM CN NR DRUM FOREBAY NR BLUE CYN CA,ST,39.26489996,-120.7299358,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,10670,1964-10-01,1991-09-29,9860,"c(-120.7299358, 39.26489996)",27,11
USGS,11414194,DRUM NO 1 PH NR BLUE CYN CA,ST,39.25684377,-120.7674372,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,213959,1986-09-30,2019-09-30,12054,"c(-120.7674372, 39.25684377)",33,39
USGS,11414195,DRUM NO 2 PH NR BLUE CANYON CA,ST,39.25712155,-120.7674372,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,213961,1986-09-30,2019-09-30,12054,"c(-120.7674372, 39.25712155)",33,39
USGS,11414196,COMBINED FLOW DRUM NO 1 AND 2 PP NR BLUE CYN CA,ST,39.25684377,-120.7674372,S,NAD83, 3390, 20,NGVD29,18020126,dv,00060,00003,10673,1981-10-01,2013-09-29,11687,"c(-120.7674372, 39.25684377)",32,33
USGS,11414200,S YUBA CN NR EMIGRANT GAP CA,ST,39.31351176,-120.66299,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213963,1964-10-01,2019-09-30,20088,"c(-120.66299, 39.31351176)",55,39
USGS,11414205,DEER C PH NR WASHINGTON CA,ST,39.29795286,-120.844386,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213966,1986-09-30,2019-09-30,12054,"c(-120.844386, 39.29795286)",33,39
USGS,11414210,S YUBA R CONTROLLED REL A LK SPAULDING NR EMIGRANT,ST,39.32434528,-120.646045,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213967,1985-09-30,2019-09-30,7067,"c(-120.646045, 39.32434528)",34,39
USGS,11414250,S YUBA R A LANGS CROSSING NR EMIGRANT GAP CA,ST,39.3185118,-120.657712,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213969,1965-12-01,2019-09-30,19662,"c(-120.657712, 39.3185118)",54,39
USGS,11414360,LAKE C BL CARR LK NR GRANITEVILLE CA,ST,39.3990671,-120.642991,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213976,1995-10-01,2019-09-30,4016,"c(-120.642991, 39.3990671)",24,39
USGS,11414410,CANYON C BL FRENCH LAKE CA,ST,39.42101294,-120.5421545,F,NAD83, 6680, 20,NGVD29,18020125,dv,00060,00003,264115,1989-01-20,2003-12-02,1658,"c(-120.5421545, 39.42101294)",14,23
USGS,11414450,CANYON C BL FAUCHERIE LK CA,ST,39.4293458,-120.5693779,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,264116,1989-01-26,2004-07-28,3275,"c(-120.5693779, 39.4293458)",15,24
USGS,11414470,CANYON C BL SAWMILL LK CA,ST,39.44545636,-120.602435,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,264117,1989-10-01,2013-12-28,3334,"c(-120.602435, 39.44545636)",24,33
USGS,11414700,JACKSON C BL JACKSON LK CA,ST,39.4646235,-120.5638229,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,216827,1989-01-20,2019-09-30,10063,"c(-120.5638229, 39.4646235)",30,39
USGS,11416000,BOWMAN-SPAULDING CN INTAKE NR GRANITEVILLE CA,ST,39.44045555,-120.6593815,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,216829,1927-10-01,2019-09-30,33450,"c(-120.6593815, 39.44045555)",92,39
USGS,11416100,BOWMAN SPAULDING CN A JORDAN C SIPHON CA,ST,39.342123,-120.6416009,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213983,1964-10-01,2019-09-30,20088,"c(-120.6416009, 39.342123)",55,39
USGS,11416200,SPAULDING NO 3 PH NR EMIGRANT GAP CA,ST,39.3374009,-120.6354895,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213987,1988-09-30,2019-09-30,11323,"c(-120.6354895, 39.3374009)",31,39
USGS,11416500,CANYON C BL BOWMAN LK CA,ST,39.43962219,-120.661326,F,NAD83, 5100.00, 20,NGVD29,18020125,dv,00060,00003,216832,1927-01-05,2019-09-30,33872,"c(-120.661326, 39.43962219)",92,39
USGS,11416610,TEXAS C BL LO ROCK LK NR GRANITEVILLE CA,ST,39.4282339,-120.622991,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213989,1995-10-01,2019-09-16,2852,"c(-120.622991, 39.4282339)",24,39
USGS,11416620,TEXAS C TRIB BL CULBERTSON LK NR GRANITVLE CA,ST,39.4212895,-120.6235464,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,213992,1988-09-30,2019-09-30,3675,"c(-120.6235464, 39.4212895)",31,39
USGS,11416700,LINDSEY C BL LO LINDSEY LK NR GRANITEVILLE CA,ST,39.41194444,-120.6483333,S,NAD83, 6130, 20,NGVD29,18020125,dv,00060,00003,213995,1988-09-30,2019-09-27,3696,"c(-120.6483333, 39.41194444)",31,39
USGS,11417500,S YUBA R A JONES BAR NR GRASS VALLEY CA,ST,39.2921153,-121.1046751,F,NAD83, 1060.00, 10,NGVD29,18020125,dv,00060,00003,217567,1940-10-01,2019-09-30,24887,"c(-121.1046751, 39.2921153)",79,39
USGS,11417970,NARROWS NO 1 PH A ENGLEBRIGHT DAM CA,ST,39.2362819,-121.2719034,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217565,1974-10-01,2017-09-30,14612,"c(-121.2719034, 39.2362819)",43,37
USGS,11417980,NARROWS PH NO 2 BL ENGLEBRIGHT DAM CA,ST,39.234893,-121.27357,F,NAD83,NA,NA,NA,18020125,dv,00060,00003,217564,1970-10-01,2017-09-30,13879,"c(-121.27357, 39.234893)",47,37
USGS,11418500,DEER C NR SMARTSVILLE CA,ST,39.22433764,-121.2685697,F,NAD83, 630.00, 10,NGVD29,18020125,dv,00060,00003,10750,1935-10-01,2020-11-17,31095,"c(-121.2685697, 39.22433764)",85,40
USGS,11420770,HALLWOOD-CORDUA ID CN NR MARYSVILLE CA,ST,39.2090584,-121.4580192,S,NAD83, 125,2.5,NGVD29,18020125,dv,00060,00003,217506,1987-10-01,2016-04-30,8068,"c(-121.4580192, 39.2090584)",29,36
USGS,11421000,YUBA R NR MARYSVILLE CA,ST,39.1757251,-121.5249647,F,NAD83, -2.95,0.1,NGVD29,18020125,dv,00060,00003,10767,1943-10-01,2020-11-17,28173,"c(-121.5249647, 39.1757251)",77,40
USGS,11421710,BEAR R NR EMIGRANT GAP CA,ST,39.30628935,-120.6791015,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,213996,1987-09-30,2019-09-30,10928,"c(-120.6791015, 39.30628935)",32,39
USGS,11421725,ALTA PH NR DUTCH FLAT CA,ST,39.21573197,-120.8035488,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,213999,1986-09-30,2019-09-30,12054,"c(-120.8035488, 39.21573197)",33,39
USGS,11421750,DUTCH FLAT NO 1 PH NR DUTCH FLAT CA,ST,39.21712017,-120.8354948,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,214021,1964-10-01,2019-09-30,20088,"c(-120.8354948, 39.21712017)",55,39
USGS,11421760,DUTCH FLAT NO 2 FLUME NR BLUE CANYON CA,ST,39.2543436,-120.775493,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,216833,1965-10-13,2019-09-30,19711,"c(-120.775493, 39.2543436)",54,39
USGS,11421770,BEAR R BL DRUM AFTERBAY NR BLUE CANYON CA,ST,39.2543436,-120.7749374,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,214004,1966-04-02,2019-09-30,18303,"c(-120.7749374, 39.2543436)",53,39
USGS,11421780,CHICAGO PARK FLUME NR DUTCH FLAT CA,ST,39.2151756,-120.8407728,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,216834,1965-11-21,2019-09-30,19672,"c(-120.8407728, 39.2151756)",54,39
USGS,11421790,BEAR R BL DUTCH FLAT AFTERBAY NR DUTCH FLAT CA,ST,39.21350886,-120.8452174,F,NAD83, 2600, 20,NGVD29,18020126,dv,00060,00003,216836,1965-12-01,2019-09-30,19397,"c(-120.8452174, 39.21350886)",54,39
USGS,11421900,ROLLINS PH NR COLFAX CA,ST,39.1343406,-120.9535543,F,NAD83,NA,NA,NA,18020126,dv,00060,00003,214006,1986-09-30,2019-09-30,12054,"c(-120.9535543, 39.1343406)",33,39
USGS,11422000,BEAR R CN NR COLFAX CA,ST,39.13267396,-120.9543876,F,NAD83, 1960, 20,NGVD29,18020126,dv,00060,00003,214007,1912-01-01,2019-09-30,34650,"c(-120.9543876, 39.13267396)",107,39
USGS,11422500,BEAR R BL ROLLINS DAM NR COLFAX CA,ST,39.131285,-120.95911,S,NAD83, 1927.41, .1,NGVD29,18020126,dv,00060,00003,216838,1912-04-01,2019-09-30,22311,"c(-120.95911, 39.131285)",107,39
USGS,11423800,BEAR R F REL BL CAMP FAR WEST RES NR WHEATLAND CA,ST,39.0415617,-121.3321782,F,NAD83, 120, 10,NGVD29,18020126,dv,00060,00003,217500,1989-10-01,2019-09-30,10957,"c(-121.3321782, 39.0415617)",30,39
USGS,11424000,BEAR R NR WHEATLAND CA,ST,39.0001727,-121.4066238,F,NAD83, 71.92,.01,NGVD29,18020126,dv,00060,00003,10791,1928-10-23,2020-11-17,33629,"c(-121.4066238, 39.0001727)",92,40
USGS,11425310,HALSEY PH NR AUBURN CA,ST,38.95684206,-121.0418892,F,NAD83,NA,NA,NA,18020161,dv,00060,00003,214010,1986-09-30,2019-09-30,12054,"c(-121.0418892, 38.95684206)",33,39
USGS,11425415,WISE PH NR AUBURN CA,ST,38.88962106,-121.0985574,F,NAD83,NA,NA,NA,18020161,dv,00060,00003,214011,1986-09-30,2019-09-30,12054,"c(-121.0985574, 38.88962106)",33,39
USGS,11425416,NEWCASTLE PP NR NEWCASTLE CA,ST,38.83489995,-121.0930013,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,214012,1996-09-30,2019-09-30,8401,"c(-121.0930013, 38.83489995)",23,39
USGS,11425500,SACRAMENTO R A VERONA CA,ST,38.77434584,-121.5982928,F,NAD83, -3.00,2.5,NGVD29,18020161,dv,00060,00003,10812,1929-10-01,2020-11-17,33286,"c(-121.5982928, 38.77434584)",91,40
USGS,11426000,SACRAMENTO WEIR SPILL TO YOLO BYPASS NR SAC CA,ST,38.60684926,-121.5552347,F,NAD83,NA,NA,NA,18020161,dv,00060,00003,217498,1943-09-30,2019-10-01,27396,"c(-121.5552347, 38.60684926)",76,39
USGS,11426190,LAKE VALLEY CN NR EMIGRANT GAP CA,ST,39.2987899,-120.6429889,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,214013,1964-10-01,2019-09-30,20088,"c(-120.6429889, 39.2987899)",55,39
USGS,11427000,NF AMERICAN R A NORTH FORK DAM CA,ST,38.93600919,-121.023833,F,NAD83, 715.00, 10,NGVD29,18020128,dv,00060,00003,10840,1941-10-01,2020-11-17,28903,"c(-121.023833, 38.93600919)",79,40
USGS,11427200,FRENCH MEADOWS PP NR MEEKS BAY C CA,ST,39.0782386,-120.4085318,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217496,1970-10-01,2019-09-30,16799,"c(-120.4085318, 39.0782386)",49,39
USGS,11427500,MF AMERICAN R A FRENCH MEADOWS CA,ST,39.1096266,-120.4813127,F,NAD83, 4920.00, 20,NGVD29,18020128,dv,00060,00003,217493,1951-10-01,2019-09-30,24837,"c(-120.4813127, 39.1096266)",68,39
USGS,11427750,DUNCAN CYN C BL DIV DAM NR FRENCH MEADOWS CA,ST,39.13295978,-120.4838132,F,NAD83, 5232, 20,NGVD29,18020128,dv,00060,00003,214085,1964-10-01,2019-09-30,20088,"c(-120.4838132, 39.13295978)",55,39
USGS,11427760,MF AMERICAN R AB MF PH NR FORESTHILL CA,ST,39.0251806,-120.5954812,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217504,1965-09-01,2019-09-30,19753,"c(-120.5954812, 39.0251806)",54,39
USGS,11427765,RALSTON PH NR FORESTHILL CA,ST,39.00017814,-120.7240952,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217487,1973-10-01,2019-09-30,16801,"c(-120.7240952, 39.00017814)",46,39
USGS,11427770,MF AMERICAN R BL INTERBAY DAM NR FORESTHILL CA,ST,39.02629158,-120.603537,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217486,1965-10-01,2019-09-27,17281,"c(-120.603537, 39.02629158)",54,39
USGS,11427940,RUBICON-ROCKBOUND TUNNEL NR MEEKS BAY CA,ST,38.98768507,-120.2257454,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10850,1963-10-01,2015-09-29,18992,"c(-120.2257454, 38.98768507)",52,35
USGS,11427960,RUBICON R BL RUBICON DAM NR MEEKS BAY CA,ST,38.98879619,-120.2232453,F,NAD83, 6520, 20,NGVD29,18020128,dv,00060,00003,216815,1991-09-30,2019-09-30,10165,"c(-120.2232453, 38.98879619)",28,39
USGS,11428300,BUCK-LOON TUNNEL NR MEEKS BAY CA,ST,39.00462926,-120.2568578,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10855,1963-10-01,2015-09-29,18992,"c(-120.2568578, 39.00462926)",52,35
USGS,11428400,L RUBICON R BL BUCK ISLAND DAM CA,ST,39.00490704,-120.2563022,F,NAD83, 6420, 20,NGVD29,18020128,dv,00060,00003,216817,1990-10-27,2019-09-30,10268,"c(-120.2563022, 39.00490704)",29,39
USGS,11428600,MF PH NR FORESTHILL CA,ST,39.02490284,-120.5963146,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217490,1974-10-01,2019-09-30,16071,"c(-120.5963146, 39.02490284)",45,39
USGS,11428800,RUBICON R BL HELL HOLE DAM CA,ST,39.05657207,-120.4079758,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217482,1965-11-06,2019-09-30,19687,"c(-120.4079758, 39.05657207)",54,39
USGS,11429300,ROBBS PEAK PH NR KYBURZ CA,ST,38.89712824,-120.3782515,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,10862,1962-10-01,2015-09-29,19357,"c(-120.3782515, 38.89712824)",53,35
USGS,11429340,LOON LK PH NR MEEKS BAY CA,ST,38.98240649,-120.3251937,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10863,1986-09-30,2015-09-29,10592,"c(-120.3251937, 38.98240649)",29,35
USGS,11429500,GERLE C BL LOON LK NR MEEKS BAY CA,ST,39.00546206,-120.3154712,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,225039,1962-09-01,2019-09-30,20849,"c(-120.3154712, 39.00546206)",57,39
USGS,11430000,SF RUBICON R BL GERLE C NR GEORGETOWN CA,ST,38.95462796,-120.4015856,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,216840,1961-08-01,2018-09-30,20516,"c(-120.4015856, 38.95462796)",57,38
USGS,11431800,PILOT C AB STUMPY MEADOWS RES CA,ST,38.8946257,-120.5682585,F,NAD83, 4280, 20,NGVD29,18020128,dv,00060,00003,10874,1960-10-01,2008-10-18,17550,"c(-120.5682585, 38.8946257)",48,28
USGS,11433040,PILOT C BL MUTTON CANYON NR GEORGETOWN CA,ST,38.92351348,-120.6418716,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,10877,1961-07-01,2008-10-18,17277,"c(-120.6418716, 38.92351348)",47,28
USGS,11433060,SF LONG CANYON C DIV TUNNEL NR VOLCANOVILLE CA,ST,39.0510159,-120.471589,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217481,1965-10-01,2019-09-30,19723,"c(-120.471589, 39.0510159)",54,39
USGS,11433065,SF LONG CYN C F REL BL DIV TU NR VOLCANOVILLE CA,ST,39.0510159,-120.471589,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,213152,1988-11-27,2019-06-25,2957,"c(-120.471589, 39.0510159)",31,39
USGS,11433080,NF LONG CANYON C DIV TU NR VOLCANOVILLE CA,ST,39.04907139,-120.4832561,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217477,1965-10-01,2019-09-30,19721,"c(-120.4832561, 39.04907139)",54,39
USGS,11433085,NF LONG CYN C F REL BL DIV TU NR VOLCANOVILLE CA,ST,39.04907139,-120.4832561,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217476,1988-11-26,2019-06-16,2942,"c(-120.4832561, 39.04907139)",31,39
USGS,11433100,LONG CANYON C NR FRENCH MEADOWS CA,ST,39.02101555,-120.5157567,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,205497,1960-09-01,1992-09-29,11717,"c(-120.5157567, 39.02101555)",32,12
USGS,11433212,OXBOW PH NR FORESTHILL CA,ST,39.0037888,-120.7465959,F,NAD83,NA,NA,NA,18020128,dv,00060,00003,217475,1973-10-01,2019-09-30,15705,"c(-120.7465959, 39.0037888)",46,39
USGS,11433930,MORMON RAVINE NR NEWCASTLE CA,ST,38.83656658,-121.0943902,F,NAD83, 500, 20,NGVD29,18020128,dv,00060,00003,216843,1989-10-01,2019-09-12,2161,"c(-121.0943902, 38.83656658)",30,39
USGS,11434500,ECHO LAKE CONDUIT NR PHILLIPS CA,ST,38.83101846,-120.0376835,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,216812,1923-08-23,2019-09-30,33466,"c(-120.0376835, 38.83101846)",96,39
USGS,11435100,PYRAMID C A TWIN BRIDGES CA,ST,38.81574095,-120.1171308,F,NAD83,NA,NA,NA,18020129,dv,00060,00003,216810,1970-10-01,2019-09-30,17897,"c(-120.1171308, 38.81574095)",49,39
USGS,11436000,SILVER LK OUTLET NR KIRKWOOD CA,ST,38.67157545,-120.1229654,F,NAD83, 7199.50,.01,NGVD29,18020129,dv,00060,00003,216811,1922-10-01,2019-09-30,35429,"c(-120.1229654, 38.67157545)",97,39
